Result Time,Granularity Period,Object Name,Reliability,67179329,67179330,67179331,67179332,67179333,67179334,67179335,67179336,67179337,67179338,67179343,67179344,67179345,67179346,67179347,67179348,67179457,67179458,67179459,67179460,67179461,67179462,67179463,67179464,67179465,67179466,67179471,67179472,67179473,67179474,67179476,67190586
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4613C, CellID=46133",Reliable,14,0,93,0,59,2,0,14,0,0,1,2,19,1,4,0,14,0,92,0,59,2,0,14,0,0,1,2,19,1,0,314
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4332C, CellID=43323",Reliable,11,0,120,0,57,5,0,35,0,0,0,8,12,1,4,0,11,0,119,0,57,5,0,35,0,0,0,8,12,1,0,491
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4613B, CellID=46132",Reliable,9,0,27,0,36,2,0,7,0,0,1,1,13,1,2,0,9,0,27,0,36,2,0,7,0,0,1,1,13,1,0,152
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4613A, CellID=46131",Reliable,16,0,93,0,56,1,0,13,0,0,1,1,10,0,0,0,16,0,93,0,56,1,0,13,0,0,1,1,10,0,0,302
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3015A, CellID=30151",Reliable,29,0,307,0,157,10,0,99,0,0,1,16,39,0,10,0,29,0,306,0,157,10,0,99,0,0,1,16,39,0,0,1798
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3015B, CellID=30152",Reliable,36,0,546,0,181,8,0,109,0,0,4,9,103,2,8,0,36,0,542,0,181,8,0,109,0,0,4,9,103,2,0,2808
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3015C, CellID=30153",Reliable,64,0,604,0,292,36,0,128,0,0,8,55,88,6,34,0,64,0,601,0,292,36,0,128,0,0,8,48,88,6,0,2882
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3159A, CellID=31591",Reliable,26,0,452,0,157,26,0,73,0,0,1,11,73,0,9,0,26,0,451,0,156,26,0,73,0,0,1,11,73,0,0,1970
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3159B, CellID=31592",Reliable,15,0,249,0,74,6,0,53,0,0,1,4,80,0,6,0,15,0,247,0,73,6,0,53,0,0,1,4,80,0,0,951
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3435A, CellID=34351",Reliable,52,0,173,0,112,12,0,39,0,0,0,7,15,1,4,0,52,0,173,0,110,12,0,39,0,0,0,7,15,1,0,790
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3194F, CellID=31946",Reliable,0,0,66,0,7,3,0,49,0,0,0,4,5,1,3,0,0,0,66,0,7,3,0,49,0,0,0,3,5,1,0,201
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3194C, CellID=31943",Reliable,1,0,30,0,16,2,0,14,0,0,1,2,13,0,1,0,1,0,30,0,16,2,0,14,0,0,1,2,13,0,0,219
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3435B, CellID=34352",Reliable,4,0,84,0,57,7,0,13,0,0,0,1,11,0,6,0,4,0,84,0,57,7,0,13,0,0,0,0,11,0,0,365
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3317I, CellID=33179",Reliable,7,0,183,0,137,6,0,29,0,0,1,1,48,2,5,0,7,0,182,0,137,6,0,29,0,0,1,1,48,2,0,641
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3317H, CellID=33178",Reliable,26,0,300,3,263,11,0,85,0,0,6,24,102,4,16,0,26,0,296,3,263,11,0,85,0,0,6,22,102,4,0,1219
