Result Time,Granularity Period,Object Name,Reliability,50331745,50331746
,Minutes,,,None,bit
2023-03-20 08:00,30,"U_4543_GUACHARA_APR/ULoCell:NodeB Function Name=U_4543_GUACHARA_APR, Local Cell ID=1, Cell Name=N/A",Reliable,1477207,820637500
2023-03-20 08:00,30,"U_4543_GUACHARA_APR/ULoCell:NodeB Function Name=U_4543_GUACHARA_APR, Local Cell ID=2, Cell Name=N/A",Reliable,3489651,900420739
2023-03-20 08:00,30,"U_3597_LOS_PIJIGUAOS/ULoCell:NodeB Function Name=U_3597_LOS_PIJIGUAOS, Local Cell ID=0, Cell Name=N/A",Reliable,881525,1264179553
2023-03-20 08:00,30,"U_3597_LOS_PIJIGUAOS/ULoCell:NodeB Function Name=U_3597_LOS_PIJIGUAOS, Local Cell ID=1, Cell Name=N/A",Reliable,1748059,6225670216
2023-03-20 08:00,30,"U_3597_LOS_PIJIGUAOS/ULoCell:NodeB Function Name=U_3597_LOS_PIJIGUAOS, Local Cell ID=2, Cell Name=N/A",Reliable,27113048,1842671123
2023-03-20 08:00,30,"U_3597_LOS_PIJIGUAOS/ULoCell:NodeB Function Name=U_3597_LOS_PIJIGUAOS, Local Cell ID=3, Cell Name=N/A",Reliable,1318328,2182488909
2023-03-20 08:00,30,"U_3597_LOS_PIJIGUAOS/ULoCell:NodeB Function Name=U_3597_LOS_PIJIGUAOS, Local Cell ID=4, Cell Name=N/A",Reliable,2244762,7639697424
2023-03-20 08:00,30,"U_3597_LOS_PIJIGUAOS/ULoCell:NodeB Function Name=U_3597_LOS_PIJIGUAOS, Local Cell ID=5, Cell Name=N/A",Reliable,34592179,1925520856
2023-03-20 08:00,30,"U_3597_LOS_PIJIGUAOS/ULoCell:NodeB Function Name=U_3597_LOS_PIJIGUAOS, Local Cell ID=6, Cell Name=N/A",Reliable,1263349,2218750753
2023-03-20 08:00,30,"U_3597_LOS_PIJIGUAOS/ULoCell:NodeB Function Name=U_3597_LOS_PIJIGUAOS, Local Cell ID=7, Cell Name=N/A",Reliable,1499003,5419885152
2023-03-20 08:00,30,"U_3597_LOS_PIJIGUAOS/ULoCell:NodeB Function Name=U_3597_LOS_PIJIGUAOS, Local Cell ID=8, Cell Name=N/A",Reliable,34923242,1643529837
2023-03-20 08:00,30,"U_3601_ELORZA/ULoCell:NodeB Function Name=U_3601_ELORZA, Local Cell ID=0, Cell Name=N/A",Reliable,30285223,1687474366
2023-03-20 08:00,30,"U_3601_ELORZA/ULoCell:NodeB Function Name=U_3601_ELORZA, Local Cell ID=1, Cell Name=N/A",Reliable,13523430,2217234840
2023-03-20 08:00,30,"U_3601_ELORZA/ULoCell:NodeB Function Name=U_3601_ELORZA, Local Cell ID=2, Cell Name=N/A",Reliable,0,0
2023-03-20 08:00,30,"U_3601_ELORZA/ULoCell:NodeB Function Name=U_3601_ELORZA, Local Cell ID=3, Cell Name=N/A",Reliable,45777814,737883540
2023-03-20 08:00,30,"U_3601_ELORZA/ULoCell:NodeB Function Name=U_3601_ELORZA, Local Cell ID=4, Cell Name=N/A",Reliable,9392986,2402771263
2023-03-20 08:00,30,"U_3601_ELORZA/ULoCell:NodeB Function Name=U_3601_ELORZA, Local Cell ID=5, Cell Name=N/A",Reliable,0,0
2023-03-20 08:00,30,"U_3601_ELORZA/ULoCell:NodeB Function Name=U_3601_ELORZA, Local Cell ID=6, Cell Name=N/A",Reliable,45111444,776711352
2023-03-20 08:00,30,"U_3601_ELORZA/ULoCell:NodeB Function Name=U_3601_ELORZA, Local Cell ID=7, Cell Name=N/A",Reliable,17821311,2291054474
