CELLID,U_RRC_SETUP_SUCCESS_RATIO_DEN_NONE,U_RRC_SETUP_SUCCESS_RATIO_NUM_NONE,U_CS_RAB_SETUP_SUCCESS_RATIO_CELL_DEN_NUMBER,U_CS_RAB_SETUP_SUCCESS_RATIO_CELL_NUM_NUMBER,U_PS_RAB_SETUP_SUCCESS_RATIOD_DEN_NUMBER,U_PS_RAB_SETUP_SUCCESS_RATIO_NUM_NUMBER,U_VS_HSDPA_MEANCHTHROUGHPUT_KBPS,U_VS_HSDPA_MEANCHTHROUGHPUT_TOTALBYTES_MB,U_VS_HSDPA_64QAM_UE_MEAN_CELL_NONE,U_VS_HSDPA_UE_MAX_CELL_NONE,U_VS_HSDPA_UE_MEAN_CELL_NONE,U_VS_HSUPA_MEANCHTHROUGHPUT_KBPS,U_VS_HSUPA_MEANCHTHROUGHPUT_TOTALBYTES_MB,U_VS_HSUPA_16QAM_UE_MEAN_CELL_NONE,U_VS_HSUPA_UE_MAX_CELL_NONE,U_VS_HSUPA_UE_MEAN_CELL_NONE,U_VS_HSUPA_UE_MEAN_TTI2MS,U_TRAFICO_CS_ERLANG_ERL,U_CS_RAB_CONGESTION_RATIO_NUM_NONE,U_CS_RAB_CONGESTION_RATIO_DEN_NONE,U_RRC_CONGESTION_RATIONUM_NUMBER,U_RRC_CONGESTION_RATIODEN_NUMBER,U_PS_RAB_CONGESTION_RATIO_DEN_NONE,U_PS_RAB_CONGESTION_RATIO_NUM_NONE,U_VS_CELL_UNAVAILTIME_SYS_S,IA_CS_UMTS_OPT_RF_NUM,IA_CS_UMTS_OPT_RF_DEN,IA_PS_UMTS_OPT_RF_DEN,IA_PS_UMTS_OPT_RF_NUM,G_CS_SERVICE_DROP_RATIO_DEN_NONE,G_CS_SERVICE_DROP_RATIO_NUM_NONE,G_PS_CALL_DROP_RATIO_DEN_NONE,G_PS_CALL_DROP_RATIO_NUM_NONE,PS_CALL_DROP_RATIO2_DEN_NONE,PS_CALL_DROP_RATIO2_NUM_NONE,NUMERO_DE_USUARIOS_PH_OPTRF_NONE,HSDPA_THROUGHPUT_DEN_NONE,HSDPA_THROUGHPUT_NUM_NONE
42581,203.0,198.0,23.0,23.0,138.0,138.0,1179.461,76060459.0,0.0,7.0,2.736,51.024,14444960.0,0.0,8.0,3.219,0.0,0.483,0.0,23.0,0.0,525.0,138.0,0.0,0.0,0.0,368.0,15042.0,0.0,21.0,0.0,98.0,6.0,589.0,6.0,9.342,209840.0,644730350.0
42582,113.0,113.0,8.0,8.0,65.0,65.0,1832.299,108767576.0,0.0,5.0,1.717,57.37,11694120.0,0.0,7.0,2.286,0.0,0.033,0.0,8.0,0.0,164.0,65.0,0.0,0.0,0.0,40.0,4290.0,0.0,4.0,0.0,69.0,1.0,302.0,1.0,5.295,187187.0,1174026875.0
42583,39.0,38.0,2.0,2.0,18.0,18.0,1663.84,69145031.0,0.0,4.0,1.025,55.915,8413760.0,0.0,5.0,1.544,0.0,0.017,0.0,2.0,0.0,77.0,18.0,0.0,0.0,0.0,4.0,342.0,0.0,3.0,0.0,18.0,1.0,132.0,1.0,3.2439999999999998,71671.0,349293822.0
42584,183.0,180.0,20.0,20.0,149.0,149.0,1873.093,109695353.0,0.0,7.0,2.444,91.927,19259960.0,0.0,8.0,2.717,0.0,0.583,0.0,20.0,0.0,316.0,149.0,0.0,0.0,0.0,120.0,12665.0,0.0,18.0,0.0,154.0,6.0,678.0,6.0,9.097000000000001,140152.0,869099786.0
42585,79.0,72.0,6.0,6.0,47.0,47.0,2593.215,120137181.0,0.0,5.0,1.669,81.926,13606840.0,0.0,7.0,2.111,0.0,0.067,0.0,6.0,0.0,112.0,47.0,0.0,0.0,0.0,24.0,2303.0,0.0,6.0,0.0,52.0,6.0,424.0,6.0,5.849,166616.0,942633051.0
42586,8.0,8.0,1.0,1.0,3.0,3.0,486.748,30036584.0,0.0,4.0,1.089,46.943,10619120.0,0.0,5.0,1.347,0.0,0.0,0.0,1.0,0.0,14.0,3.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,3.0,0.0,24.0,0.0,2.637,77981.0,168289073.0
42587,260.0,254.0,19.0,19.0,152.0,152.0,1648.317,104711389.0,0.0,7.0,2.322,64.132,12440040.0,0.0,10.0,2.647,0.0,0.267,0.0,19.0,0.0,401.0,152.0,0.0,0.0,0.0,133.0,19304.0,152.0,17.0,0.0,167.0,1.0,724.0,0.0,8.83,134908.0,540040048.0
42588,78.0,77.0,6.0,6.0,64.0,64.0,2284.795,99362858.0,0.0,6.0,1.686,86.046,12868240.0,0.0,7.0,2.094,0.0,0.2,0.0,6.0,0.0,128.0,64.0,0.0,0.0,0.0,36.0,2816.0,0.0,7.0,0.0,56.0,6.0,365.0,9.0,5.7219999999999995,158501.0,1035104557.0
42589,26.0,25.0,0.0,0.0,21.0,21.0,1211.316,11592298.0,0.0,4.0,0.711,54.078,3381240.0,0.0,5.0,0.947,0.0,0.033,0.0,0.0,0.0,38.0,21.0,0.0,0.0,0.0,0.0,294.0,21.0,2.0,0.0,19.0,0.0,229.0,0.0,2.669,20871.0,72541881.0
42621,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42622,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42623,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42624,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42625,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42626,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42627,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42628,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42629,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42641,194.0,190.0,42.0,42.0,62.0,62.0,1295.479,97721247.0,2.811,8.0,2.814,76.409,25358200.0,0.0,10.0,3.225,0.0,0.217,0.0,42.0,0.0,540.0,62.0,0.0,0.0,0.0,1722.0,6448.0,0.0,43.0,0.0,52.0,5.0,525.0,6.0,9.256,209754.0,795097669.0
42642,270.0,256.0,39.0,39.0,99.0,99.0,1237.478,108446396.0,2.714,7.0,2.714,132.032,37302400.0,0.0,8.0,3.067,0.0,0.5,0.0,39.0,0.0,573.0,99.0,0.0,0.0,0.0,1287.0,12771.0,0.0,41.0,0.0,77.0,6.0,663.0,6.0,9.491999999999999,325649.0,956300200.0
42643,127.0,125.0,20.0,20.0,55.0,55.0,1688.544,143600104.0,3.269,7.0,3.269,55.495,20872280.0,0.0,8.0,3.536,0.0,0.367,0.0,20.0,0.0,313.0,55.0,0.0,0.0,0.0,420.0,3245.0,0.0,22.0,0.0,35.0,5.0,572.0,5.0,9.858,293073.0,1590494736.0
42644,93.0,92.0,10.0,10.0,100.0,100.0,1351.493,58752768.0,1.919,6.0,2.006,53.25,8836160.0,0.0,7.0,2.369,0.0,0.3,0.0,10.0,0.0,144.0,100.0,0.0,0.0,0.0,100.0,4100.0,0.0,13.0,0.0,112.0,6.0,801.0,5.0,8.453,152532.0,626743239.0
42645,134.0,126.0,6.0,6.0,112.0,112.0,3296.389,294993841.0,2.344,6.0,2.344,68.944,16778320.0,0.0,6.0,2.467,0.0,0.167,0.0,6.0,0.0,217.0,112.0,0.0,0.0,0.0,30.0,7728.0,112.0,11.0,0.0,113.0,3.0,642.0,3.0,8.567,361154.0,3692621152.0
42646,61.0,61.0,22.0,22.0,61.0,61.0,2918.321,278367742.0,2.986,6.0,2.986,83.848,25416280.0,0.0,7.0,3.342,0.0,0.4,0.0,22.0,0.0,117.0,61.0,0.0,0.0,0.0,198.0,1708.0,0.0,22.0,0.0,59.0,2.0,678.0,2.0,9.728,356991.0,2776609632.0
42647,70.0,69.0,13.0,13.0,83.0,83.0,1340.529,70811778.0,1.906,5.0,2.0,113.019,22947080.0,0.0,6.0,2.372,0.0,0.117,0.0,13.0,0.0,115.0,83.0,0.0,0.0,0.0,91.0,3237.0,0.0,12.0,0.0,107.0,9.0,627.0,11.0,7.523,126813.0,464508672.0
42648,125.0,115.0,7.0,7.0,91.0,91.0,1986.177,97846513.0,2.306,7.0,2.306,46.264,9466280.0,0.0,8.0,2.444,0.0,0.1,0.0,7.0,0.0,186.0,91.0,0.0,0.0,0.0,49.0,5096.0,91.0,8.0,0.0,102.0,7.0,784.0,9.0,8.837,184949.0,1104628600.0
42649,79.0,75.0,14.0,14.0,88.0,88.0,1736.72,119334366.0,2.803,6.0,2.803,75.026,19611800.0,0.0,8.0,3.019,0.0,0.4,0.0,14.0,0.0,137.0,88.0,0.0,0.0,0.0,84.0,4488.0,0.0,14.0,0.0,124.0,7.0,867.0,7.0,10.439,148610.0,952929192.0
42701,412.0,391.0,66.0,66.0,279.0,278.0,723.707,476833658.0,24.092,34.0,24.353,24.267,83979360.0,0.0,38.0,25.378,0.0,1.367,0.0,66.0,0.0,702.0,279.0,0.0,0.0,0.0,3630.0,58032.0,1320.0,70.0,3.0,260.0,32.0,2620.0,34.0,61.384,2251720.0,3076488668.0
42702,305.0,284.0,67.0,67.0,90.0,90.0,753.825,228477910.0,12.142,24.0,12.286,25.533,49212700.0,0.0,25.0,14.664,0.0,1.467,0.0,67.0,0.0,490.0,90.0,0.0,0.0,0.0,2814.0,16200.0,360.0,80.0,0.0,145.0,26.0,1352.0,29.0,34.219,998266.0,2030189555.0
42703,675.0,642.0,100.0,100.0,270.0,270.0,661.8,268320362.0,16.453,25.0,17.044,26.641,66602760.0,0.0,31.0,19.892,0.0,3.5,0.0,100.0,0.0,1232.0,270.0,0.0,0.0,100.0,9900.0,102060.0,1890.0,113.0,1.0,278.0,24.0,1864.0,18.0,51.247,1405225.0,2155862355.0
42704,325.0,319.0,55.0,55.0,282.0,282.0,977.096,878171039.0,22.925,35.0,24.178,32.957,119997000.0,0.0,36.0,24.994,0.0,2.083,0.0,55.0,0.0,588.0,282.0,0.0,0.0,0.0,2090.0,45402.0,282.0,88.0,1.0,203.0,14.0,1729.0,14.0,56.150000000000006,2810457.0,6505273849.0
42705,315.0,296.0,47.0,47.0,218.0,218.0,862.357,239599311.0,9.725,17.0,9.747,68.759,77326700.0,0.0,18.0,11.475,0.0,0.667,0.0,47.0,0.0,550.0,218.0,0.0,0.0,0.0,1551.0,41638.0,2180.0,45.0,0.0,161.0,17.0,1222.0,15.0,27.055999999999997,996767.0,1769009869.0
42706,473.0,456.0,68.0,68.0,341.0,341.0,651.511,513623364.0,15.322,23.0,15.331,53.17,101267200.0,0.0,26.0,17.447,0.0,1.017,0.0,68.0,0.0,932.0,341.0,0.0,0.0,0.0,2924.0,107756.0,341.0,63.0,0.0,268.0,16.0,1689.0,17.0,41.917,2718932.0,4051048519.0
42707,849.0,769.0,115.0,115.0,393.0,393.0,574.582,240900030.0,23.914,35.0,24.267,20.454,56684740.0,0.0,36.0,25.433,0.0,1.233,0.0,115.0,0.0,1049.0,393.0,0.0,0.0,115.0,10695.0,174492.0,2751.0,80.0,1.0,440.0,44.0,4301.0,45.0,69.245,1617222.0,2153044004.0
42708,294.0,192.0,22.0,22.0,169.0,158.0,125.321,20606813.0,8.969,16.0,8.997,15.711,9689300.0,0.0,20.0,11.383,0.0,0.15,0.0,22.0,0.0,336.0,169.0,0.0,0.0,44.0,396.0,35659.0,13697.0,20.0,2.0,215.0,69.0,947.0,73.0,24.936,1075526.0,145842871.0
42709,421.0,336.0,52.0,52.0,304.0,284.0,195.998,38435379.0,13.469,25.0,13.883,14.41,11744960.0,0.0,25.0,15.364,0.0,0.317,0.0,52.0,0.0,505.0,304.0,0.0,0.0,156.0,2184.0,83600.0,21688.0,31.0,4.0,349.0,87.0,1585.0,87.0,36.858000000000004,1598674.0,350142950.0
42731,868.0,829.0,109.0,109.0,533.0,474.0,295.341,638392882.0,37.733,50.0,37.858,43.144,135403480.0,0.0,40.0,37.661,0.094,2.733,0.0,109.0,0.0,1604.0,533.0,0.0,0.0,0.0,9483.0,228124.0,27148.0,114.0,0.0,523.0,22.0,5257.0,16.0,110.10499999999999,8255228.0,5480558013.0
42732,349.0,339.0,46.0,46.0,248.0,247.0,929.855,849502607.0,22.767,33.0,22.842,48.495,110901680.0,0.0,36.0,25.047,0.017,1.167,0.0,46.0,0.0,1044.0,248.0,0.0,0.0,0.0,1380.0,50592.0,451.0,49.0,0.0,213.0,14.0,3157.0,18.0,61.006,3081885.0,6389607852.0
42733,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42734,640.0,612.0,61.0,61.0,400.0,386.0,407.534,578203109.0,37.744,49.0,37.797,23.036,108594240.0,0.0,40.0,37.753,0.0,1.35,0.0,61.0,0.0,844.0,400.0,0.0,0.0,61.0,2318.0,148000.0,5566.0,62.0,0.0,378.0,7.0,3874.0,6.0,94.70599999999999,5047475.0,5308757721.0
42735,403.0,385.0,72.0,72.0,241.0,241.0,825.248,695395392.0,21.878,34.0,22.581,37.726,94207240.0,0.0,35.0,23.925,0.031,2.033,0.0,72.0,0.0,601.0,241.0,0.0,0.0,0.0,3384.0,44585.0,0.0,70.0,0.0,238.0,4.0,3437.0,3.0,61.787000000000006,2716138.0,5683710740.0
42736,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42737,557.0,537.0,75.0,75.0,439.0,403.0,280.592,673397958.0,37.469,48.0,37.519,30.187,127635240.0,0.0,40.0,37.461,0.003,3.6,0.0,75.0,0.0,803.0,439.0,0.0,0.0,0.0,2700.0,142675.0,11700.0,72.0,0.0,375.0,11.0,4856.0,8.0,101.55799999999999,6392977.0,5756978481.0
42738,364.0,352.0,64.0,64.0,198.0,198.0,689.807,461834988.0,23.05,36.0,23.142,24.457,83752000.0,0.0,38.0,24.8,0.0,1.633,0.0,64.0,0.0,570.0,198.0,0.0,0.0,0.0,2624.0,38808.0,0.0,65.0,0.0,211.0,6.0,3067.0,7.0,60.753,1686060.0,3329378539.0
42739,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42741,3093.0,2656.0,375.0,124.0,4095.0,1273.0,42.955,110049074.0,30.539,48.0,30.742,,0.0,0.0,0.0,0.0,0.0,2.65,249.0,375.0,392.0,4612.0,4095.0,2811.0,0.0,82041.0,118125.0,9078615.0,6572078.0,120.0,7.0,1286.0,203.0,2676.0,196.0,102.414,2759530.0,947496487.0
42742,1811.0,1395.0,141.0,39.0,2708.0,653.0,59.089,27841003.0,7.539,21.0,7.581,,0.0,0.0,0.0,0.0,0.0,0.967,91.0,141.0,315.0,2765.0,2708.0,2017.0,810.0,18255.0,22701.0,3780368.0,3035948.0,39.0,8.0,664.0,146.0,958.0,143.0,29.608999999999998,177562.0,246546788.0
42743,288.0,137.0,4.0,0.0,278.0,49.0,143.576,2980989.0,0.864,8.0,0.886,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,129.0,1124.0,278.0,218.0,1580.0,68.0,68.0,50596.0,45843.0,0.0,0.0,67.0,26.0,75.0,22.0,4.788,14058.0,26351801.0
42761,2006.0,1919.0,358.0,349.0,1506.0,1143.0,26.618,181619597.0,0.0,64.0,63.567,24.448,42358880.0,0.0,27.0,20.303,0.0,5.867,9.0,358.0,8.0,2863.0,1506.0,349.0,0.0,2914.0,102030.0,1554192.0,389475.0,360.0,0.0,1224.0,75.0,6518.0,72.0,193.859,26461032.0,2638649236.0
42762,1380.0,1249.0,217.0,215.0,938.0,933.0,307.228,518077382.0,58.458,64.0,59.044,23.128,67611560.0,0.0,26.0,20.053,0.0,4.833,2.0,217.0,110.0,1979.0,938.0,4.0,0.0,3099.0,32984.0,888286.0,78442.0,211.0,1.0,1066.0,93.0,6180.0,95.0,155.95499999999998,6397761.0,4151621992.0
42763,136.0,118.0,17.0,17.0,106.0,106.0,830.679,149610524.0,5.342,13.0,5.494,24.097,20835520.0,0.0,14.0,6.239,0.0,0.267,0.0,17.0,23.0,251.0,106.0,0.0,0.0,0.0,153.0,9540.0,1378.0,9.0,0.0,122.0,4.0,537.0,4.0,16.075,387713.0,1092534295.0
42764,1710.0,1534.0,168.0,168.0,1237.0,1231.0,146.991,409654629.0,34.797,55.0,35.317,25.203,57420200.0,0.0,24.0,19.858,0.008,3.45,0.0,168.0,197.0,3002.0,1237.0,2.0,0.0,1008.0,23016.0,1384203.0,132276.0,159.0,0.0,1184.0,114.0,4463.0,132.0,110.02199999999999,11798446.0,3241890078.0
42765,1479.0,1352.0,160.0,159.0,1190.0,1187.0,257.108,500304829.0,37.692,56.0,38.264,24.288,67493200.0,0.0,24.0,19.892,0.0,3.933,0.0,160.0,148.0,2595.0,1190.0,0.0,0.0,915.0,19200.0,1274490.0,86303.0,160.0,0.0,1144.0,53.0,5453.0,64.0,114.40800000000002,7422441.0,4307010528.0
42766,146.0,139.0,20.0,20.0,108.0,108.0,1244.216,281614249.0,5.978,14.0,6.047,42.381,36774200.0,0.0,15.0,7.217,0.022,0.467,0.0,20.0,3.0,233.0,108.0,0.0,0.0,20.0,340.0,9288.0,216.0,23.0,0.0,126.0,9.0,896.0,10.0,18.289,636138.0,2363285256.0
42767,1659.0,1590.0,224.0,224.0,1299.0,1298.0,257.039,500541799.0,47.744,64.0,48.181,22.655,64727360.0,0.0,25.0,20.103,0.0,5.083,0.0,224.0,14.0,3125.0,1299.0,0.0,0.0,224.0,33600.0,1482159.0,30995.0,225.0,0.0,1213.0,79.0,5233.0,92.0,139.425,8681019.0,4253404728.0
42768,1482.0,1442.0,204.0,204.0,1141.0,1135.0,274.366,551367815.0,55.764,64.0,56.275,23.715,67728600.0,0.0,26.0,20.128,0.0,4.2,0.0,204.0,3.0,2617.0,1141.0,0.0,0.0,0.0,30804.0,1206037.0,23367.0,198.0,0.0,1086.0,66.0,5856.0,75.0,148.683,6771691.0,4413480031.0
42769,154.0,142.0,20.0,20.0,131.0,131.0,737.433,122977960.0,6.094,13.0,6.094,23.274,22122400.0,0.0,17.0,7.597,0.0,0.35,0.0,20.0,17.0,359.0,131.0,0.0,0.0,0.0,280.0,12838.0,917.0,20.0,0.0,159.0,10.0,689.0,10.0,19.189,407196.0,953853248.0
42771,529.0,494.0,81.0,81.0,255.0,253.0,85.634,343676865.0,26.05,37.0,26.05,23.026,90326330.0,0.0,40.0,30.106,0.0,1.333,0.0,81.0,0.0,1464.0,255.0,0.0,0.0,243.0,6399.0,72165.0,1072.0,84.0,0.0,312.0,28.0,3621.0,17.0,71.742,2424719.0,2857697055.0
42772,367.0,347.0,72.0,72.0,206.0,206.0,102.67,223333910.0,15.425,25.0,15.508,23.725,58581604.0,0.0,28.0,18.464,0.0,1.817,0.0,72.0,0.0,898.0,206.0,0.0,0.0,0.0,4536.0,29870.0,0.0,72.0,7.0,181.0,12.0,2425.0,8.0,44.533,1167467.0,1842397837.0
42773,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42774,353.0,342.0,50.0,50.0,295.0,295.0,75.503,290485591.0,24.644,35.0,24.65,22.5,72356699.0,0.0,40.0,27.792,0.0,2.633,0.0,50.0,0.0,973.0,295.0,0.0,0.0,0.0,1600.0,66670.0,590.0,55.0,0.0,272.0,24.0,2562.0,20.0,61.108,1792651.0,2307176874.0
42775,287.0,280.0,55.0,54.0,155.0,155.0,88.029,228348265.0,15.817,26.0,15.825,26.53,62359370.0,0.0,30.0,18.308,0.0,0.967,0.0,55.0,0.0,837.0,155.0,0.0,0.0,45.0,2475.0,21080.0,0.0,50.0,7.0,204.0,15.0,2052.0,12.0,42.875,1187771.0,1889395752.0
42776,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.011,1752.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42777,680.0,649.0,73.0,73.0,403.0,398.0,68.638,255012855.0,24.528,35.0,24.55,24.229,77828726.0,0.0,40.0,28.061,0.0,0.583,0.0,73.0,0.0,868.0,403.0,0.0,0.0,0.0,4234.0,135408.0,3272.0,58.0,1.0,402.0,33.0,5154.0,27.0,70.889,1840721.0,2082729643.0
42778,281.0,272.0,59.0,58.0,143.0,143.0,83.912,201053442.0,15.703,23.0,15.703,33.136,75556760.0,0.0,28.0,17.981,0.0,1.417,1.0,59.0,0.0,552.0,143.0,0.0,0.0,33.0,1947.0,13299.0,143.0,57.0,2.0,165.0,9.0,2405.0,10.0,42.873000000000005,956270.0,1671364672.0
42779,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42781,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
42782,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
42783,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
42784,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
42785,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
42786,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
42841,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
42842,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
42843,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
42844,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
42845,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
42846,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
42847,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
42848,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
