CELLID,DIA,HORA
40387,07/02/2023,14:30
40388,07/02/2023,14:30
40389,07/02/2023,14:30
40391,07/02/2023,14:30
40392,07/02/2023,14:30
40393,07/02/2023,14:30
40394,07/02/2023,14:30
40395,07/02/2023,14:30
40396,07/02/2023,14:30
40397,07/02/2023,14:30
40398,07/02/2023,14:30
40399,07/02/2023,14:30
40401,07/02/2023,14:30
40402,07/02/2023,14:30
40403,07/02/2023,14:30
40404,07/02/2023,14:30
40405,07/02/2023,14:30
40406,07/02/2023,14:30
40407,07/02/2023,14:30
40408,07/02/2023,14:30
40409,07/02/2023,14:30
40441,07/02/2023,14:30
40442,07/02/2023,14:30
40443,07/02/2023,14:30
40444,07/02/2023,14:30
40445,07/02/2023,14:30
40446,07/02/2023,14:30
40447,07/02/2023,14:30
40448,07/02/2023,14:30
40449,07/02/2023,14:30
40491,07/02/2023,14:30
40492,07/02/2023,14:30
40494,07/02/2023,14:30
40495,07/02/2023,14:30
40497,07/02/2023,14:30
40498,07/02/2023,14:30
40501,07/02/2023,14:30
40502,07/02/2023,14:30
40503,07/02/2023,14:30
40504,07/02/2023,14:30
40505,07/02/2023,14:30
40506,07/02/2023,14:30
40507,07/02/2023,14:30
40508,07/02/2023,14:30
40509,07/02/2023,14:30
40511,07/02/2023,14:30
40512,07/02/2023,14:30
40513,07/02/2023,14:30
40514,07/02/2023,14:30
40515,07/02/2023,14:30
40516,07/02/2023,14:30
40517,07/02/2023,14:30
40518,07/02/2023,14:30
40519,07/02/2023,14:30
40531,07/02/2023,14:30
40532,07/02/2023,14:30
40533,07/02/2023,14:30
40534,07/02/2023,14:30
40535,07/02/2023,14:30
40536,07/02/2023,14:30
40541,07/02/2023,14:30
40542,07/02/2023,14:30
40543,07/02/2023,14:30
40544,07/02/2023,14:30
40545,07/02/2023,14:30
40546,07/02/2023,14:30
40547,07/02/2023,14:30
40548,07/02/2023,14:30
40549,07/02/2023,14:30
40551,07/02/2023,14:30
40552,07/02/2023,14:30
40554,07/02/2023,14:30
40555,07/02/2023,14:30
40557,07/02/2023,14:30
40558,07/02/2023,14:30
40561,07/02/2023,14:30
40562,07/02/2023,14:30
40563,07/02/2023,14:30
40564,07/02/2023,14:30
40565,07/02/2023,14:30
40566,07/02/2023,14:30
40567,07/02/2023,14:30
40568,07/02/2023,14:30
40569,07/02/2023,14:30
40591,07/02/2023,14:30
40592,07/02/2023,14:30
40593,07/02/2023,14:30
40594,07/02/2023,14:30
40595,07/02/2023,14:30
40596,07/02/2023,14:30
40597,07/02/2023,14:30
40598,07/02/2023,14:30
40599,07/02/2023,14:30
40611,07/02/2023,14:30
40612,07/02/2023,14:30
40613,07/02/2023,14:30
40614,07/02/2023,14:30
40615,07/02/2023,14:30
40616,07/02/2023,14:30
40617,07/02/2023,14:30
40618,07/02/2023,14:30
40619,07/02/2023,14:30
40621,07/02/2023,14:30
40622,07/02/2023,14:30
40623,07/02/2023,14:30
40624,07/02/2023,14:30
40625,07/02/2023,14:30
40626,07/02/2023,14:30
40661,07/02/2023,14:30
40662,07/02/2023,14:30
40663,07/02/2023,14:30
40664,07/02/2023,14:30
40665,07/02/2023,14:30
40666,07/02/2023,14:30
40667,07/02/2023,14:30
40668,07/02/2023,14:30
40669,07/02/2023,14:30
40671,07/02/2023,14:30
40672,07/02/2023,14:30
40674,07/02/2023,14:30
40675,07/02/2023,14:30
40677,07/02/2023,14:30
40678,07/02/2023,14:30
40681,07/02/2023,14:30
40682,07/02/2023,14:30
40683,07/02/2023,14:30
40684,07/02/2023,14:30
40685,07/02/2023,14:30
40686,07/02/2023,14:30
40687,07/02/2023,14:30
40688,07/02/2023,14:30
40689,07/02/2023,14:30
40691,07/02/2023,14:30
40692,07/02/2023,14:30
40693,07/02/2023,14:30
40694,07/02/2023,14:30
40695,07/02/2023,14:30
40696,07/02/2023,14:30
40697,07/02/2023,14:30
40698,07/02/2023,14:30
40699,07/02/2023,14:30
40701,07/02/2023,14:30
40702,07/02/2023,14:30
40704,07/02/2023,14:30
40705,07/02/2023,14:30
40707,07/02/2023,14:30
40708,07/02/2023,14:30
40711,07/02/2023,14:30
40712,07/02/2023,14:30
40713,07/02/2023,14:30
40714,07/02/2023,14:30
40715,07/02/2023,14:30
40716,07/02/2023,14:30
40717,07/02/2023,14:30
40718,07/02/2023,14:30
40719,07/02/2023,14:30
40721,07/02/2023,14:30
40722,07/02/2023,14:30
40723,07/02/2023,14:30
40724,07/02/2023,14:30
40725,07/02/2023,14:30
40726,07/02/2023,14:30
40727,07/02/2023,14:30
40728,07/02/2023,14:30
40729,07/02/2023,14:30
40741,07/02/2023,14:30
40742,07/02/2023,14:30
40743,07/02/2023,14:30
40744,07/02/2023,14:30
40745,07/02/2023,14:30
40746,07/02/2023,14:30
40747,07/02/2023,14:30
40748,07/02/2023,14:30
40749,07/02/2023,14:30
40781,07/02/2023,14:30
40782,07/02/2023,14:30
40783,07/02/2023,14:30
40784,07/02/2023,14:30
40785,07/02/2023,14:30
40786,07/02/2023,14:30
40787,07/02/2023,14:30
40788,07/02/2023,14:30
40789,07/02/2023,14:30
40791,07/02/2023,14:30
40792,07/02/2023,14:30
40793,07/02/2023,14:30
40794,07/02/2023,14:30
40795,07/02/2023,14:30
40796,07/02/2023,14:30
40797,07/02/2023,14:30
40798,07/02/2023,14:30
40799,07/02/2023,14:30
40831,07/02/2023,14:30
40832,07/02/2023,14:30
40833,07/02/2023,14:30
40834,07/02/2023,14:30
40835,07/02/2023,14:30
40836,07/02/2023,14:30
40837,07/02/2023,14:30
40838,07/02/2023,14:30
40839,07/02/2023,14:30
40861,07/02/2023,14:30
40862,07/02/2023,14:30
40863,07/02/2023,14:30
40864,07/02/2023,14:30
40865,07/02/2023,14:30
40866,07/02/2023,14:30
40867,07/02/2023,14:30
40868,07/02/2023,14:30
40869,07/02/2023,14:30
40871,07/02/2023,14:30
40872,07/02/2023,14:30
40873,07/02/2023,14:30
40874,07/02/2023,14:30
40875,07/02/2023,14:30
40876,07/02/2023,14:30
40877,07/02/2023,14:30
40878,07/02/2023,14:30
40879,07/02/2023,14:30
40881,07/02/2023,14:30
40882,07/02/2023,14:30
40883,07/02/2023,14:30
40884,07/02/2023,14:30
40885,07/02/2023,14:30
40886,07/02/2023,14:30
40887,07/02/2023,14:30
40888,07/02/2023,14:30
40889,07/02/2023,14:30
40891,07/02/2023,14:30
40892,07/02/2023,14:30
40893,07/02/2023,14:30
40894,07/02/2023,14:30
40895,07/02/2023,14:30
40896,07/02/2023,14:30
40897,07/02/2023,14:30
40898,07/02/2023,14:30
40899,07/02/2023,14:30
40921,07/02/2023,14:30
40922,07/02/2023,14:30
40923,07/02/2023,14:30
40924,07/02/2023,14:30
40925,07/02/2023,14:30
40926,07/02/2023,14:30
40931,07/02/2023,14:30
40932,07/02/2023,14:30
40933,07/02/2023,14:30
40934,07/02/2023,14:30
40935,07/02/2023,14:30
40936,07/02/2023,14:30
40941,07/02/2023,14:30
40942,07/02/2023,14:30
40943,07/02/2023,14:30
40944,07/02/2023,14:30
40945,07/02/2023,14:30
40946,07/02/2023,14:30
40947,07/02/2023,14:30
40948,07/02/2023,14:30
40949,07/02/2023,14:30
40961,07/02/2023,14:30
40962,07/02/2023,14:30
40963,07/02/2023,14:30
40964,07/02/2023,14:30
40965,07/02/2023,14:30
40966,07/02/2023,14:30
40967,07/02/2023,14:30
40968,07/02/2023,14:30
40969,07/02/2023,14:30
40991,07/02/2023,14:30
40992,07/02/2023,14:30
40993,07/02/2023,14:30
40994,07/02/2023,14:30
40995,07/02/2023,14:30
40996,07/02/2023,14:30
41001,07/02/2023,14:30
41002,07/02/2023,14:30
41003,07/02/2023,14:30
41004,07/02/2023,14:30
41005,07/02/2023,14:30
41006,07/02/2023,14:30
41007,07/02/2023,14:30
41008,07/02/2023,14:30
41009,07/02/2023,14:30
41011,07/02/2023,14:30
41012,07/02/2023,14:30
41013,07/02/2023,14:30
41014,07/02/2023,14:30
41015,07/02/2023,14:30
41016,07/02/2023,14:30
41017,07/02/2023,14:30
41018,07/02/2023,14:30
41019,07/02/2023,14:30
41021,07/02/2023,14:30
41022,07/02/2023,14:30
41023,07/02/2023,14:30
41024,07/02/2023,14:30
41025,07/02/2023,14:30
41026,07/02/2023,14:30
41027,07/02/2023,14:30
41028,07/02/2023,14:30
41029,07/02/2023,14:30
41081,07/02/2023,14:30
41082,07/02/2023,14:30
41083,07/02/2023,14:30
41084,07/02/2023,14:30
41085,07/02/2023,14:30
41086,07/02/2023,14:30
41087,07/02/2023,14:30
41088,07/02/2023,14:30
41089,07/02/2023,14:30
41101,07/02/2023,14:30
41102,07/02/2023,14:30
41103,07/02/2023,14:30
41104,07/02/2023,14:30
41105,07/02/2023,14:30
41106,07/02/2023,14:30
41107,07/02/2023,14:30
41108,07/02/2023,14:30
41109,07/02/2023,14:30
41111,07/02/2023,14:30
41112,07/02/2023,14:30
41113,07/02/2023,14:30
41114,07/02/2023,14:30
41115,07/02/2023,14:30
41116,07/02/2023,14:30
41131,07/02/2023,14:30
41132,07/02/2023,14:30
41133,07/02/2023,14:30
41134,07/02/2023,14:30
41135,07/02/2023,14:30
41136,07/02/2023,14:30
41151,07/02/2023,14:30
41152,07/02/2023,14:30
41153,07/02/2023,14:30
41201,07/02/2023,14:30
41202,07/02/2023,14:30
41203,07/02/2023,14:30
41204,07/02/2023,14:30
41205,07/02/2023,14:30
41206,07/02/2023,14:30
41207,07/02/2023,14:30
41208,07/02/2023,14:30
41209,07/02/2023,14:30
41231,07/02/2023,14:30
41232,07/02/2023,14:30
41233,07/02/2023,14:30
41234,07/02/2023,14:30
41235,07/02/2023,14:30
41236,07/02/2023,14:30
41237,07/02/2023,14:30
41238,07/02/2023,14:30
41239,07/02/2023,14:30
41261,07/02/2023,14:30
41262,07/02/2023,14:30
41263,07/02/2023,14:30
41264,07/02/2023,14:30
41265,07/02/2023,14:30
41266,07/02/2023,14:30
41267,07/02/2023,14:30
41268,07/02/2023,14:30
41269,07/02/2023,14:30
41271,07/02/2023,14:30
41272,07/02/2023,14:30
41273,07/02/2023,14:30
41274,07/02/2023,14:30
41275,07/02/2023,14:30
41276,07/02/2023,14:30
41277,07/02/2023,14:30
41278,07/02/2023,14:30
41279,07/02/2023,14:30
41281,07/02/2023,14:30
41282,07/02/2023,14:30
41283,07/02/2023,14:30
41284,07/02/2023,14:30
41285,07/02/2023,14:30
41286,07/02/2023,14:30
41287,07/02/2023,14:30
41288,07/02/2023,14:30
41289,07/02/2023,14:30
41291,07/02/2023,14:30
41292,07/02/2023,14:30
41293,07/02/2023,14:30
41294,07/02/2023,14:30
41295,07/02/2023,14:30
41296,07/02/2023,14:30
41297,07/02/2023,14:30
41298,07/02/2023,14:30
41299,07/02/2023,14:30
41341,07/02/2023,14:30
41342,07/02/2023,14:30
41343,07/02/2023,14:30
41344,07/02/2023,14:30
41345,07/02/2023,14:30
41346,07/02/2023,14:30
41347,07/02/2023,14:30
41348,07/02/2023,14:30
41349,07/02/2023,14:30
41361,07/02/2023,14:30
41362,07/02/2023,14:30
41363,07/02/2023,14:30
41364,07/02/2023,14:30
41365,07/02/2023,14:30
41366,07/02/2023,14:30
41367,07/02/2023,14:30
41368,07/02/2023,14:30
41369,07/02/2023,14:30
41371,07/02/2023,14:30
41372,07/02/2023,14:30
41373,07/02/2023,14:30
41374,07/02/2023,14:30
41375,07/02/2023,14:30
41376,07/02/2023,14:30
41377,07/02/2023,14:30
41378,07/02/2023,14:30
41379,07/02/2023,14:30
41401,07/02/2023,14:30
41402,07/02/2023,14:30
41403,07/02/2023,14:30
41404,07/02/2023,14:30
41405,07/02/2023,14:30
41406,07/02/2023,14:30
41407,07/02/2023,14:30
41408,07/02/2023,14:30
41409,07/02/2023,14:30
41411,07/02/2023,14:30
41412,07/02/2023,14:30
41413,07/02/2023,14:30
41414,07/02/2023,14:30
41415,07/02/2023,14:30
41416,07/02/2023,14:30
41417,07/02/2023,14:30
41418,07/02/2023,14:30
41419,07/02/2023,14:30
41441,07/02/2023,14:30
41442,07/02/2023,14:30
41443,07/02/2023,14:30
41444,07/02/2023,14:30
41445,07/02/2023,14:30
41446,07/02/2023,14:30
41461,07/02/2023,14:30
41462,07/02/2023,14:30
41463,07/02/2023,14:30
41464,07/02/2023,14:30
41465,07/02/2023,14:30
41466,07/02/2023,14:30
41467,07/02/2023,14:30
41468,07/02/2023,14:30
41469,07/02/2023,14:30
41471,07/02/2023,14:30
41472,07/02/2023,14:30
41473,07/02/2023,14:30
41474,07/02/2023,14:30
41475,07/02/2023,14:30
41476,07/02/2023,14:30
41477,07/02/2023,14:30
41478,07/02/2023,14:30
41479,07/02/2023,14:30
41481,07/02/2023,14:30
41482,07/02/2023,14:30
41483,07/02/2023,14:30
41484,07/02/2023,14:30
41485,07/02/2023,14:30
41486,07/02/2023,14:30
41487,07/02/2023,14:30
41488,07/02/2023,14:30
41489,07/02/2023,14:30
41491,07/02/2023,14:30
41492,07/02/2023,14:30
41493,07/02/2023,14:30
41494,07/02/2023,14:30
41495,07/02/2023,14:30
41496,07/02/2023,14:30
41497,07/02/2023,14:30
41498,07/02/2023,14:30
41499,07/02/2023,14:30
41501,07/02/2023,14:30
41502,07/02/2023,14:30
41503,07/02/2023,14:30
41504,07/02/2023,14:30
41505,07/02/2023,14:30
41506,07/02/2023,14:30
41507,07/02/2023,14:30
41508,07/02/2023,14:30
41509,07/02/2023,14:30
41511,07/02/2023,14:30
41512,07/02/2023,14:30
41513,07/02/2023,14:30
41514,07/02/2023,14:30
41515,07/02/2023,14:30
41516,07/02/2023,14:30
41517,07/02/2023,14:30
41518,07/02/2023,14:30
41519,07/02/2023,14:30
41521,07/02/2023,14:30
41522,07/02/2023,14:30
41523,07/02/2023,14:30
41524,07/02/2023,14:30
41525,07/02/2023,14:30
41526,07/02/2023,14:30
41527,07/02/2023,14:30
41528,07/02/2023,14:30
41529,07/02/2023,14:30
41551,07/02/2023,14:30
41552,07/02/2023,14:30
41554,07/02/2023,14:30
41555,07/02/2023,14:30
41557,07/02/2023,14:30
41558,07/02/2023,14:30
41621,07/02/2023,14:30
41622,07/02/2023,14:30
41623,07/02/2023,14:30
41624,07/02/2023,14:30
41625,07/02/2023,14:30
41626,07/02/2023,14:30
41631,07/02/2023,14:30
41632,07/02/2023,14:30
41633,07/02/2023,14:30
41634,07/02/2023,14:30
41635,07/02/2023,14:30
41636,07/02/2023,14:30
41637,07/02/2023,14:30
41638,07/02/2023,14:30
41639,07/02/2023,14:30
41661,07/02/2023,14:30
41662,07/02/2023,14:30
41663,07/02/2023,14:30
41664,07/02/2023,14:30
41665,07/02/2023,14:30
41666,07/02/2023,14:30
41667,07/02/2023,14:30
41668,07/02/2023,14:30
41669,07/02/2023,14:30
41691,07/02/2023,14:30
41692,07/02/2023,14:30
41693,07/02/2023,14:30
41694,07/02/2023,14:30
41695,07/02/2023,14:30
41696,07/02/2023,14:30
41697,07/02/2023,14:30
41698,07/02/2023,14:30
41699,07/02/2023,14:30
41701,07/02/2023,14:30
41702,07/02/2023,14:30
41703,07/02/2023,14:30
41704,07/02/2023,14:30
41705,07/02/2023,14:30
41706,07/02/2023,14:30
41707,07/02/2023,14:30
41708,07/02/2023,14:30
41709,07/02/2023,14:30
41711,07/02/2023,14:30
41712,07/02/2023,14:30
41713,07/02/2023,14:30
41714,07/02/2023,14:30
41715,07/02/2023,14:30
41716,07/02/2023,14:30
41717,07/02/2023,14:30
41718,07/02/2023,14:30
41719,07/02/2023,14:30
41721,07/02/2023,14:30
41722,07/02/2023,14:30
41723,07/02/2023,14:30
41724,07/02/2023,14:30
41725,07/02/2023,14:30
41726,07/02/2023,14:30
41727,07/02/2023,14:30
41728,07/02/2023,14:30
41729,07/02/2023,14:30
41731,07/02/2023,14:30
41732,07/02/2023,14:30
41733,07/02/2023,14:30
41734,07/02/2023,14:30
41735,07/02/2023,14:30
41736,07/02/2023,14:30
41737,07/02/2023,14:30
41738,07/02/2023,14:30
41739,07/02/2023,14:30
41741,07/02/2023,14:30
41742,07/02/2023,14:30
41743,07/02/2023,14:30
41744,07/02/2023,14:30
41745,07/02/2023,14:30
41746,07/02/2023,14:30
41747,07/02/2023,14:30
41748,07/02/2023,14:30
41749,07/02/2023,14:30
41751,07/02/2023,14:30
41752,07/02/2023,14:30
41753,07/02/2023,14:30
41754,07/02/2023,14:30
41755,07/02/2023,14:30
41756,07/02/2023,14:30
41761,07/02/2023,14:30
41762,07/02/2023,14:30
41763,07/02/2023,14:30
41764,07/02/2023,14:30
41765,07/02/2023,14:30
41766,07/02/2023,14:30
41767,07/02/2023,14:30
41768,07/02/2023,14:30
41769,07/02/2023,14:30
41771,07/02/2023,14:30
41772,07/02/2023,14:30
41773,07/02/2023,14:30
41774,07/02/2023,14:30
41775,07/02/2023,14:30
41776,07/02/2023,14:30
41777,07/02/2023,14:30
41778,07/02/2023,14:30
41779,07/02/2023,14:30
41781,07/02/2023,14:30
41782,07/02/2023,14:30
41783,07/02/2023,14:30
41784,07/02/2023,14:30
41785,07/02/2023,14:30
41786,07/02/2023,14:30
41787,07/02/2023,14:30
41788,07/02/2023,14:30
41789,07/02/2023,14:30
41811,07/02/2023,14:30
41812,07/02/2023,14:30
41814,07/02/2023,14:30
41815,07/02/2023,14:30
41817,07/02/2023,14:30
41818,07/02/2023,14:30
41821,07/02/2023,14:30
41822,07/02/2023,14:30
41823,07/02/2023,14:30
41824,07/02/2023,14:30
41825,07/02/2023,14:30
41826,07/02/2023,14:30
41827,07/02/2023,14:30
41828,07/02/2023,14:30
41829,07/02/2023,14:30
41901,07/02/2023,14:30
41902,07/02/2023,14:30
41903,07/02/2023,14:30
41904,07/02/2023,14:30
41905,07/02/2023,14:30
41906,07/02/2023,14:30
41907,07/02/2023,14:30
41908,07/02/2023,14:30
41909,07/02/2023,14:30
41911,07/02/2023,14:30
41912,07/02/2023,14:30
41913,07/02/2023,14:30
41914,07/02/2023,14:30
41915,07/02/2023,14:30
41916,07/02/2023,14:30
41921,07/02/2023,14:30
41922,07/02/2023,14:30
41923,07/02/2023,14:30
41924,07/02/2023,14:30
41925,07/02/2023,14:30
41926,07/02/2023,14:30
41927,07/02/2023,14:30
41928,07/02/2023,14:30
41929,07/02/2023,14:30
41931,07/02/2023,14:30
41932,07/02/2023,14:30
41933,07/02/2023,14:30
41934,07/02/2023,14:30
41935,07/02/2023,14:30
41936,07/02/2023,14:30
41961,07/02/2023,14:30
41962,07/02/2023,14:30
41963,07/02/2023,14:30
41964,07/02/2023,14:30
41965,07/02/2023,14:30
41966,07/02/2023,14:30
41967,07/02/2023,14:30
41968,07/02/2023,14:30
41969,07/02/2023,14:30
41971,07/02/2023,14:30
41972,07/02/2023,14:30
41974,07/02/2023,14:30
41975,07/02/2023,14:30
41981,07/02/2023,14:30
41982,07/02/2023,14:30
41983,07/02/2023,14:30
41984,07/02/2023,14:30
41985,07/02/2023,14:30
41986,07/02/2023,14:30
41987,07/02/2023,14:30
41988,07/02/2023,14:30
41989,07/02/2023,14:30
42011,07/02/2023,14:30
42012,07/02/2023,14:30
42013,07/02/2023,14:30
42014,07/02/2023,14:30
42015,07/02/2023,14:30
42016,07/02/2023,14:30
42041,07/02/2023,14:30
42042,07/02/2023,14:30
42043,07/02/2023,14:30
42044,07/02/2023,14:30
42045,07/02/2023,14:30
42046,07/02/2023,14:30
42047,07/02/2023,14:30
42048,07/02/2023,14:30
42049,07/02/2023,14:30
42051,07/02/2023,14:30
42052,07/02/2023,14:30
42053,07/02/2023,14:30
42054,07/02/2023,14:30
42055,07/02/2023,14:30
42056,07/02/2023,14:30
42057,07/02/2023,14:30
42058,07/02/2023,14:30
42059,07/02/2023,14:30
42081,07/02/2023,14:30
42082,07/02/2023,14:30
42083,07/02/2023,14:30
42084,07/02/2023,14:30
42085,07/02/2023,14:30
42086,07/02/2023,14:30
42087,07/02/2023,14:30
42088,07/02/2023,14:30
42089,07/02/2023,14:30
42161,07/02/2023,14:30
42162,07/02/2023,14:30
42163,07/02/2023,14:30
42164,07/02/2023,14:30
42165,07/02/2023,14:30
42166,07/02/2023,14:30
42167,07/02/2023,14:30
42168,07/02/2023,14:30
42169,07/02/2023,14:30
42171,07/02/2023,14:30
42172,07/02/2023,14:30
42173,07/02/2023,14:30
42174,07/02/2023,14:30
42175,07/02/2023,14:30
42176,07/02/2023,14:30
42177,07/02/2023,14:30
42178,07/02/2023,14:30
42179,07/02/2023,14:30
42181,07/02/2023,14:30
42182,07/02/2023,14:30
42183,07/02/2023,14:30
42184,07/02/2023,14:30
42185,07/02/2023,14:30
42186,07/02/2023,14:30
42187,07/02/2023,14:30
42188,07/02/2023,14:30
42189,07/02/2023,14:30
42191,07/02/2023,14:30
42192,07/02/2023,14:30
42193,07/02/2023,14:30
42194,07/02/2023,14:30
42195,07/02/2023,14:30
42196,07/02/2023,14:30
42197,07/02/2023,14:30
42198,07/02/2023,14:30
42199,07/02/2023,14:30
42231,07/02/2023,14:30
42232,07/02/2023,14:30
42233,07/02/2023,14:30
42234,07/02/2023,14:30
42235,07/02/2023,14:30
42236,07/02/2023,14:30
42237,07/02/2023,14:30
42238,07/02/2023,14:30
42239,07/02/2023,14:30
42261,07/02/2023,14:30
42262,07/02/2023,14:30
42263,07/02/2023,14:30
42264,07/02/2023,14:30
42265,07/02/2023,14:30
42266,07/02/2023,14:30
42267,07/02/2023,14:30
42268,07/02/2023,14:30
42269,07/02/2023,14:30
42301,07/02/2023,14:30
42302,07/02/2023,14:30
42304,07/02/2023,14:30
42305,07/02/2023,14:30
42331,07/02/2023,14:30
42332,07/02/2023,14:30
42333,07/02/2023,14:30
42334,07/02/2023,14:30
42335,07/02/2023,14:30
42336,07/02/2023,14:30
42337,07/02/2023,14:30
42338,07/02/2023,14:30
42339,07/02/2023,14:30
42351,07/02/2023,14:30
42352,07/02/2023,14:30
42353,07/02/2023,14:30
42371,07/02/2023,14:30
42372,07/02/2023,14:30
42373,07/02/2023,14:30
42374,07/02/2023,14:30
42375,07/02/2023,14:30
42376,07/02/2023,14:30
42377,07/02/2023,14:30
42378,07/02/2023,14:30
42379,07/02/2023,14:30
42391,07/02/2023,14:30
42392,07/02/2023,14:30
42393,07/02/2023,14:30
42394,07/02/2023,14:30
42395,07/02/2023,14:30
42396,07/02/2023,14:30
42397,07/02/2023,14:30
42398,07/02/2023,14:30
42399,07/02/2023,14:30
42411,07/02/2023,14:30
42412,07/02/2023,14:30
42413,07/02/2023,14:30
42414,07/02/2023,14:30
42415,07/02/2023,14:30
42416,07/02/2023,14:30
42417,07/02/2023,14:30
42418,07/02/2023,14:30
42419,07/02/2023,14:30
42441,07/02/2023,14:30
42442,07/02/2023,14:30
42443,07/02/2023,14:30
42444,07/02/2023,14:30
42445,07/02/2023,14:30
42446,07/02/2023,14:30
42447,07/02/2023,14:30
42448,07/02/2023,14:30
42449,07/02/2023,14:30
42471,07/02/2023,14:30
42472,07/02/2023,14:30
42473,07/02/2023,14:30
42474,07/02/2023,14:30
42475,07/02/2023,14:30
42476,07/02/2023,14:30
42477,07/02/2023,14:30
42478,07/02/2023,14:30
42479,07/02/2023,14:30
42521,07/02/2023,14:30
42522,07/02/2023,14:30
42523,07/02/2023,14:30
42524,07/02/2023,14:30
42525,07/02/2023,14:30
42526,07/02/2023,14:30
42527,07/02/2023,14:30
42528,07/02/2023,14:30
42529,07/02/2023,14:30
42531,07/02/2023,14:30
42532,07/02/2023,14:30
42533,07/02/2023,14:30
42534,07/02/2023,14:30
42535,07/02/2023,14:30
42536,07/02/2023,14:30
42537,07/02/2023,14:30
42538,07/02/2023,14:30
42539,07/02/2023,14:30
42581,07/02/2023,14:30
42582,07/02/2023,14:30
42583,07/02/2023,14:30
42584,07/02/2023,14:30
42585,07/02/2023,14:30
42586,07/02/2023,14:30
42587,07/02/2023,14:30
42588,07/02/2023,14:30
42589,07/02/2023,14:30
42621,07/02/2023,14:30
42622,07/02/2023,14:30
42623,07/02/2023,14:30
42624,07/02/2023,14:30
42625,07/02/2023,14:30
42626,07/02/2023,14:30
42627,07/02/2023,14:30
42628,07/02/2023,14:30
42629,07/02/2023,14:30
42641,07/02/2023,14:30
42642,07/02/2023,14:30
42643,07/02/2023,14:30
42644,07/02/2023,14:30
42645,07/02/2023,14:30
42646,07/02/2023,14:30
42647,07/02/2023,14:30
42648,07/02/2023,14:30
42649,07/02/2023,14:30
42701,07/02/2023,14:30
42702,07/02/2023,14:30
42703,07/02/2023,14:30
42704,07/02/2023,14:30
42705,07/02/2023,14:30
42706,07/02/2023,14:30
42707,07/02/2023,14:30
42708,07/02/2023,14:30
42709,07/02/2023,14:30
42731,07/02/2023,14:30
42732,07/02/2023,14:30
42733,07/02/2023,14:30
42734,07/02/2023,14:30
42735,07/02/2023,14:30
42736,07/02/2023,14:30
42737,07/02/2023,14:30
42738,07/02/2023,14:30
42739,07/02/2023,14:30
42741,07/02/2023,14:30
42742,07/02/2023,14:30
42743,07/02/2023,14:30
42761,07/02/2023,14:30
42762,07/02/2023,14:30
42763,07/02/2023,14:30
42764,07/02/2023,14:30
42765,07/02/2023,14:30
42766,07/02/2023,14:30
42767,07/02/2023,14:30
42768,07/02/2023,14:30
42769,07/02/2023,14:30
42771,07/02/2023,14:30
42772,07/02/2023,14:30
42773,07/02/2023,14:30
42774,07/02/2023,14:30
42775,07/02/2023,14:30
42776,07/02/2023,14:30
42777,07/02/2023,14:30
42778,07/02/2023,14:30
42779,07/02/2023,14:30
42781,07/02/2023,14:30
42782,07/02/2023,14:30
42783,07/02/2023,14:30
42784,07/02/2023,14:30
42785,07/02/2023,14:30
42786,07/02/2023,14:30
42841,07/02/2023,14:30
42842,07/02/2023,14:30
42843,07/02/2023,14:30
42844,07/02/2023,14:30
42845,07/02/2023,14:30
42846,07/02/2023,14:30
42847,07/02/2023,14:30
42848,07/02/2023,14:30
42849,07/02/2023,14:30
42901,07/02/2023,14:30
42902,07/02/2023,14:30
42903,07/02/2023,14:30
42904,07/02/2023,14:30
42905,07/02/2023,14:30
42906,07/02/2023,14:30
42921,07/02/2023,14:30
42922,07/02/2023,14:30
42923,07/02/2023,14:30
42924,07/02/2023,14:30
42925,07/02/2023,14:30
42926,07/02/2023,14:30
42927,07/02/2023,14:30
42928,07/02/2023,14:30
42929,07/02/2023,14:30
42991,07/02/2023,14:30
42992,07/02/2023,14:30
42993,07/02/2023,14:30
42994,07/02/2023,14:30
42995,07/02/2023,14:30
42996,07/02/2023,14:30
42997,07/02/2023,14:30
42998,07/02/2023,14:30
42999,07/02/2023,14:30
43001,07/02/2023,14:30
43002,07/02/2023,14:30
43003,07/02/2023,14:30
43004,07/02/2023,14:30
43005,07/02/2023,14:30
43006,07/02/2023,14:30
43007,07/02/2023,14:30
43008,07/02/2023,14:30
43009,07/02/2023,14:30
43011,07/02/2023,14:30
43012,07/02/2023,14:30
43013,07/02/2023,14:30
43014,07/02/2023,14:30
43015,07/02/2023,14:30
43016,07/02/2023,14:30
43017,07/02/2023,14:30
43018,07/02/2023,14:30
43019,07/02/2023,14:30
43021,07/02/2023,14:30
43022,07/02/2023,14:30
43023,07/02/2023,14:30
43024,07/02/2023,14:30
43025,07/02/2023,14:30
43026,07/02/2023,14:30
43027,07/02/2023,14:30
43028,07/02/2023,14:30
43029,07/02/2023,14:30
43031,07/02/2023,14:30
43032,07/02/2023,14:30
43033,07/02/2023,14:30
43034,07/02/2023,14:30
43035,07/02/2023,14:30
43036,07/02/2023,14:30
43037,07/02/2023,14:30
43038,07/02/2023,14:30
43039,07/02/2023,14:30
43041,07/02/2023,14:30
43042,07/02/2023,14:30
43043,07/02/2023,14:30
43044,07/02/2023,14:30
43045,07/02/2023,14:30
43046,07/02/2023,14:30
43047,07/02/2023,14:30
