CELLID,NODEBID,COD RF,NODEBNAME,RNC,Estado,Región RF,Region Comercial,Latitud,Longitud
35447,3544,2189,Hoyo de la Puerta,LMS,Miranda,Gran Caracas,Gran Caracas,10.392917,-66.893686
35448,3544,2189,Hoyo de la Puerta,LMS,Miranda,Gran Caracas,Gran Caracas,10.392917,-66.893686
35449,3544,2189,Hoyo de la Puerta,LMS,Miranda,Gran Caracas,Gran Caracas,10.392917,-66.893686
35451,3545,1151,San Carlos Este,ACA,Cojedes,Central,Centro Occidente,9.665241,-68.582914
35452,3545,1151,San Carlos Este,ACA,Cojedes,Central,Centro Occidente,9.665241,-68.582914
35453,3545,1151,San Carlos Este,ACA,Cojedes,Central,Centro Occidente,9.665241,-68.582914
35454,3545,1151,San Carlos Este,ACA,Cojedes,Central,Centro Occidente,9.665241,-68.582914
35455,3545,1151,San Carlos Este,ACA,Cojedes,Central,Centro Occidente,9.665241,-68.582914
35456,3545,1151,San Carlos Este,ACA,Cojedes,Central,Centro Occidente,9.665241,-68.582914
35457,3545,1151,San Carlos Este,ACA,Cojedes,Central,Centro Occidente,9.665241,-68.582914
35458,3545,1151,San Carlos Este,ACA,Cojedes,Central,Centro Occidente,9.665241,-68.582914
35459,3545,1151,San Carlos Este,ACA,Cojedes,Central,Centro Occidente,9.665241,-68.582914
35481,3548,1205,Turen,ACA,Portuguesa,Central,Centro Occidente,9.329853,-69.122164
35482,3548,1205,Turen,ACA,Portuguesa,Central,Centro Occidente,9.329853,-69.122164
35483,3548,1205,Turen,ACA,Portuguesa,Central,Centro Occidente,9.329853,-69.122164
35484,3548,1205,Turen,ACA,Portuguesa,Central,Centro Occidente,9.329853,-69.122164
35485,3548,1205,Turen,ACA,Portuguesa,Central,Centro Occidente,9.329853,-69.122164
35486,3548,1205,Turen,ACA,Portuguesa,Central,Centro Occidente,9.329853,-69.122164
35487,3548,1205,Turen,ACA,Portuguesa,Central,Centro Occidente,9.329853,-69.122164
35488,3548,1205,Turen,ACA,Portuguesa,Central,Centro Occidente,9.329853,-69.122164
35489,3548,1205,Turen,ACA,Portuguesa,Central,Centro Occidente,9.329853,-69.122164
35501,3550,4012,25 de Marzo,PTO,Bolívar,Oriente,Guayana,8.380686,-62.616886
35502,3550,4012,25 de Marzo,PTO,Bolívar,Oriente,Guayana,8.380686,-62.616886
35503,3550,4012,25 de Marzo,PTO,Bolívar,Oriente,Guayana,8.380686,-62.616886
35504,3550,4012,25 de Marzo,PTO,Bolívar,Oriente,Guayana,8.380686,-62.616886
35505,3550,4012,25 de Marzo,PTO,Bolívar,Oriente,Guayana,8.380686,-62.616886
35506,3550,4012,25 de Marzo,PTO,Bolívar,Oriente,Guayana,8.380686,-62.616886
35507,3550,4012,25 de Marzo,PTO,Bolívar,Oriente,Guayana,8.380686,-62.616886
35508,3550,4012,25 de Marzo,PTO,Bolívar,Oriente,Guayana,8.380686,-62.616886
35509,3550,4012,25 de Marzo,PTO,Bolívar,Oriente,Guayana,8.380686,-62.616886
35531,3553,1285,Libertad de Cojedes,ACA,Cojedes,Central,Centro Occidente,9.358075,-68.689303
35532,3553,1285,Libertad de Cojedes,ACA,Cojedes,Central,Centro Occidente,9.358075,-68.689303
35533,3553,1285,Libertad de Cojedes,ACA,Cojedes,Central,Centro Occidente,9.358075,-68.689303
35534,3553,1285,Libertad de Cojedes,ACA,Cojedes,Central,Centro Occidente,9.358075,-68.689303
35535,3553,1285,Libertad de Cojedes,ACA,Cojedes,Central,Centro Occidente,9.358075,-68.689303
35536,3553,1285,Libertad de Cojedes,ACA,Cojedes,Central,Centro Occidente,9.358075,-68.689303
35537,3553,1285,Libertad de Cojedes,ACA,Cojedes,Central,Centro Occidente,9.358075,-68.689303
35538,3553,1285,Libertad de Cojedes,ACA,Cojedes,Central,Centro Occidente,9.358075,-68.689303
35539,3553,1285,Libertad de Cojedes,ACA,Cojedes,Central,Centro Occidente,9.358075,-68.689303
35551,3555,1077,Los Rastrojos,BTO,Lara,Central,Centro Occidente,10.02538,-69.239108
35552,3555,1077,Los Rastrojos,BTO,Lara,Central,Centro Occidente,10.02538,-69.239108
35553,3555,1077,Los Rastrojos,BTO,Lara,Central,Centro Occidente,10.02538,-69.239108
35554,3555,1077,Los Rastrojos,BTO,Lara,Central,Centro Occidente,10.02538,-69.239108
35555,3555,1077,Los Rastrojos,BTO,Lara,Central,Centro Occidente,10.02538,-69.239108
35556,3555,1077,Los Rastrojos,BTO,Lara,Central,Centro Occidente,10.02538,-69.239108
35557,3555,1077,Los Rastrojos,BTO,Lara,Central,Centro Occidente,10.02538,-69.239108
35558,3555,1077,Los Rastrojos,BTO,Lara,Central,Centro Occidente,10.02538,-69.239108
35559,3555,1077,Los Rastrojos,BTO,Lara,Central,Centro Occidente,10.02538,-69.239108
35591,3559,3377,Santa Rosa BRN,ACA,Barinas,Occidente,Andes,8.436269,-69.700803
35592,3559,3377,Santa Rosa BRN,ACA,Barinas,Occidente,Andes,8.436269,-69.700803
35593,3559,3377,Santa Rosa BRN,ACA,Barinas,Occidente,Andes,8.436269,-69.700803
35594,3559,3377,Santa Rosa BRN,ACA,Barinas,Occidente,Andes,8.436269,-69.700803
35595,3559,3377,Santa Rosa BRN,ACA,Barinas,Occidente,Andes,8.436269,-69.700803
35596,3559,3377,Santa Rosa BRN,ACA,Barinas,Occidente,Andes,8.436269,-69.700803
35597,3559,3377,Santa Rosa BRN,ACA,Barinas,Occidente,Andes,8.436269,-69.700803
35598,3559,3377,Santa Rosa BRN,ACA,Barinas,Occidente,Andes,8.436269,-69.700803
35599,3559,3377,Santa Rosa BRN,ACA,Barinas,Occidente,Andes,8.436269,-69.700803
35631,3563,4235,Guarataro BOL,PTO,Bolívar,Oriente,Guayana,7.444297,-64.807719
35632,3563,4235,Guarataro BOL,PTO,Bolívar,Oriente,Guayana,7.444297,-64.807719
35633,3563,4235,Guarataro BOL,PTO,Bolívar,Oriente,Guayana,7.444297,-64.807719
35634,3563,4235,Guarataro BOL,PTO,Bolívar,Oriente,Guayana,7.444297,-64.807719
35635,3563,4235,Guarataro BOL,PTO,Bolívar,Oriente,Guayana,7.444297,-64.807719
35636,3563,4235,Guarataro BOL,PTO,Bolívar,Oriente,Guayana,7.444297,-64.807719
35637,3563,4235,Guarataro BOL,PTO,Bolívar,Oriente,Guayana,7.444297,-64.807719
35638,3563,4235,Guarataro BOL,PTO,Bolívar,Oriente,Guayana,7.444297,-64.807719
35639,3563,4235,Guarataro BOL,PTO,Bolívar,Oriente,Guayana,7.444297,-64.807719
35641,3564,1247,Yaritagua,BTO,Yaracuy,Central,Centro Occidente,10.066603,-69.126775
35642,3564,1247,Yaritagua,BTO,Yaracuy,Central,Centro Occidente,10.066603,-69.126775
35643,3564,1247,Yaritagua,BTO,Yaracuy,Central,Centro Occidente,10.066603,-69.126775
35644,3564,1247,Yaritagua,BTO,Yaracuy,Central,Centro Occidente,10.066603,-69.126775
35645,3564,1247,Yaritagua,BTO,Yaracuy,Central,Centro Occidente,10.066603,-69.126775
35646,3564,1247,Yaritagua,BTO,Yaracuy,Central,Centro Occidente,10.066603,-69.126775
35647,3564,1247,Yaritagua,BTO,Yaracuy,Central,Centro Occidente,10.066603,-69.126775
35648,3564,1247,Yaritagua,BTO,Yaracuy,Central,Centro Occidente,10.066603,-69.126775
35649,3564,1247,Yaritagua,BTO,Yaracuy,Central,Centro Occidente,10.066603,-69.126775
35661,3566,1811,Barrio Las Delicias LAR,BTO,Lara,Central,Centro Occidente,10.191908,-69.312636
35662,3566,1811,Barrio Las Delicias LAR,BTO,Lara,Central,Centro Occidente,10.191908,-69.312636
35663,3566,1811,Barrio Las Delicias LAR,BTO,Lara,Central,Centro Occidente,10.191908,-69.312636
35664,3566,1811,Barrio Las Delicias LAR,BTO,Lara,Central,Centro Occidente,10.191908,-69.312636
35665,3566,1811,Barrio Las Delicias LAR,BTO,Lara,Central,Centro Occidente,10.191908,-69.312636
35666,3566,1811,Barrio Las Delicias LAR,BTO,Lara,Central,Centro Occidente,10.191908,-69.312636
35667,3566,1811,Barrio Las Delicias LAR,BTO,Lara,Central,Centro Occidente,10.191908,-69.312636
35668,3566,1811,Barrio Las Delicias LAR,BTO,Lara,Central,Centro Occidente,10.191908,-69.312636
35669,3566,1811,Barrio Las Delicias LAR,BTO,Lara,Central,Centro Occidente,10.191908,-69.312636
35751,3575,1147,Guanarito,ACA,Portuguesa,Central,Centro Occidente,8.699019,-69.210219
35752,3575,1147,Guanarito,ACA,Portuguesa,Central,Centro Occidente,8.699019,-69.210219
35753,3575,1147,Guanarito,ACA,Portuguesa,Central,Centro Occidente,8.699019,-69.210219
35754,3575,1147,Guanarito,ACA,Portuguesa,Central,Centro Occidente,8.699019,-69.210219
35755,3575,1147,Guanarito,ACA,Portuguesa,Central,Centro Occidente,8.699019,-69.210219
35756,3575,1147,Guanarito,ACA,Portuguesa,Central,Centro Occidente,8.699019,-69.210219
35757,3575,1147,Guanarito,ACA,Portuguesa,Central,Centro Occidente,8.699019,-69.210219
35758,3575,1147,Guanarito,ACA,Portuguesa,Central,Centro Occidente,8.699019,-69.210219
35759,3575,1147,Guanarito,ACA,Portuguesa,Central,Centro Occidente,8.699019,-69.210219
35771,3577,,,BTO,,,,,
35772,3577,,,BTO,,,,,
35773,3577,,,BTO,,,,,
35774,3577,,,BTO,,,,,
35775,3577,,,BTO,,,,,
35776,3577,,,BTO,,,,,
35781,3578,4194,La Paragua BOL,PTO,Bolívar,Oriente,Guayana,6.831519,-63.335775
35782,3578,4194,La Paragua BOL,PTO,Bolívar,Oriente,Guayana,6.831519,-63.335775
35783,3578,4194,La Paragua BOL,PTO,Bolívar,Oriente,Guayana,6.831519,-63.335775
35784,3578,4194,La Paragua BOL,PTO,Bolívar,Oriente,Guayana,6.831519,-63.335775
35785,3578,4194,La Paragua BOL,PTO,Bolívar,Oriente,Guayana,6.831519,-63.335775
35786,3578,4194,La Paragua BOL,PTO,Bolívar,Oriente,Guayana,6.831519,-63.335775
35787,3578,4194,La Paragua BOL,PTO,Bolívar,Oriente,Guayana,6.831519,-63.335775
35788,3578,4194,La Paragua BOL,PTO,Bolívar,Oriente,Guayana,6.831519,-63.335775
35789,3578,4194,La Paragua BOL,PTO,Bolívar,Oriente,Guayana,6.831519,-63.335775
35801,3580,3021,Punta Gorda BRN,ACA,Barinas,Occidente,Andes,8.573741,-70.162719
35802,3580,3021,Punta Gorda BRN,ACA,Barinas,Occidente,Andes,8.573741,-70.162719
35803,3580,3021,Punta Gorda BRN,ACA,Barinas,Occidente,Andes,8.573741,-70.162719
35804,3580,3021,Punta Gorda BRN,ACA,Barinas,Occidente,Andes,8.573741,-70.162719
35805,3580,3021,Punta Gorda BRN,ACA,Barinas,Occidente,Andes,8.573741,-70.162719
35806,3580,3021,Punta Gorda BRN,ACA,Barinas,Occidente,Andes,8.573741,-70.162719
35807,3580,3021,Punta Gorda BRN,ACA,Barinas,Occidente,Andes,8.573741,-70.162719
35808,3580,3021,Punta Gorda BRN,ACA,Barinas,Occidente,Andes,8.573741,-70.162719
35809,3580,3021,Punta Gorda BRN,ACA,Barinas,Occidente,Andes,8.573741,-70.162719
35811,3581,2317,Caraballeda II,CNT,Vargas,Gran Caracas,Gran Caracas,10.611519,-66.821886
35812,3581,2317,Caraballeda II,CNT,Vargas,Gran Caracas,Gran Caracas,10.611519,-66.821886
35813,3581,2317,Caraballeda II,CNT,Vargas,Gran Caracas,Gran Caracas,10.611519,-66.821886
35814,3581,2317,Caraballeda II,CNT,Vargas,Gran Caracas,Gran Caracas,10.611519,-66.821886
35815,3581,2317,Caraballeda II,CNT,Vargas,Gran Caracas,Gran Caracas,10.611519,-66.821886
35816,3581,2317,Caraballeda II,CNT,Vargas,Gran Caracas,Gran Caracas,10.611519,-66.821886
35817,3581,2317,Caraballeda II,CNT,Vargas,Gran Caracas,Gran Caracas,10.611519,-66.821886
35818,3581,2317,Caraballeda II,CNT,Vargas,Gran Caracas,Gran Caracas,10.611519,-66.821886
35819,3581,2317,Caraballeda II,CNT,Vargas,Gran Caracas,Gran Caracas,10.611519,-66.821886
35821,3582,2139,Santa Ines,LMS,Miranda,Gran Caracas,Gran Caracas,10.463107,-66.860986
35822,3582,2139,Santa Ines,LMS,Miranda,Gran Caracas,Gran Caracas,10.463107,-66.860986
35823,3582,2139,Santa Ines,LMS,Miranda,Gran Caracas,Gran Caracas,10.463107,-66.860986
35824,3582,2139,Santa Ines,LMS,Miranda,Gran Caracas,Gran Caracas,10.463107,-66.860986
35825,3582,2139,Santa Ines,LMS,Miranda,Gran Caracas,Gran Caracas,10.463107,-66.860986
35826,3582,2139,Santa Ines,LMS,Miranda,Gran Caracas,Gran Caracas,10.463107,-66.860986
35827,3582,2139,Santa Ines,LMS,Miranda,Gran Caracas,Gran Caracas,10.463107,-66.860986
35828,3582,2139,Santa Ines,LMS,Miranda,Gran Caracas,Gran Caracas,10.463107,-66.860986
35829,3582,2139,Santa Ines,LMS,Miranda,Gran Caracas,Gran Caracas,10.463107,-66.860986
35831,3583,2116,La Carlota,LMS,Miranda,Gran Caracas,Gran Caracas,10.488217,-66.846586
35832,3583,2116,La Carlota,LMS,Miranda,Gran Caracas,Gran Caracas,10.488217,-66.846586
35833,3583,2116,La Carlota,LMS,Miranda,Gran Caracas,Gran Caracas,10.488217,-66.846586
35834,3583,2116,La Carlota,LMS,Miranda,Gran Caracas,Gran Caracas,10.488217,-66.846586
35835,3583,2116,La Carlota,LMS,Miranda,Gran Caracas,Gran Caracas,10.488217,-66.846586
35836,3583,2116,La Carlota,LMS,Miranda,Gran Caracas,Gran Caracas,10.488217,-66.846586
35837,3583,2116,La Carlota,LMS,Miranda,Gran Caracas,Gran Caracas,10.488217,-66.846586
35838,3583,2116,La Carlota,LMS,Miranda,Gran Caracas,Gran Caracas,10.488217,-66.846586
35839,3583,2116,La Carlota,LMS,Miranda,Gran Caracas,Gran Caracas,10.488217,-66.846586
35851,3585,2150,Terrazas Club Hipico,LMS,Miranda,Gran Caracas,Gran Caracas,10.446737,-66.870786
35852,3585,2150,Terrazas Club Hipico,LMS,Miranda,Gran Caracas,Gran Caracas,10.446737,-66.870786
35853,3585,2150,Terrazas Club Hipico,LMS,Miranda,Gran Caracas,Gran Caracas,10.446737,-66.870786
35854,3585,2150,Terrazas Club Hipico,LMS,Miranda,Gran Caracas,Gran Caracas,10.446737,-66.870786
35855,3585,2150,Terrazas Club Hipico,LMS,Miranda,Gran Caracas,Gran Caracas,10.446737,-66.870786
35856,3585,2150,Terrazas Club Hipico,LMS,Miranda,Gran Caracas,Gran Caracas,10.446737,-66.870786
35857,3585,2150,Terrazas Club Hipico,LMS,Miranda,Gran Caracas,Gran Caracas,10.446737,-66.870786
35858,3585,2150,Terrazas Club Hipico,LMS,Miranda,Gran Caracas,Gran Caracas,10.446737,-66.870786
35859,3585,2150,Terrazas Club Hipico,LMS,Miranda,Gran Caracas,Gran Caracas,10.446737,-66.870786
35861,3586,4023,Caroni,PTO,Bolívar,Oriente,Guayana,8.275686,-62.774386
35862,3586,4023,Caroni,PTO,Bolívar,Oriente,Guayana,8.275686,-62.774386
35863,3586,4023,Caroni,PTO,Bolívar,Oriente,Guayana,8.275686,-62.774386
35864,3586,4023,Caroni,PTO,Bolívar,Oriente,Guayana,8.275686,-62.774386
35865,3586,4023,Caroni,PTO,Bolívar,Oriente,Guayana,8.275686,-62.774386
35866,3586,4023,Caroni,PTO,Bolívar,Oriente,Guayana,8.275686,-62.774386
35867,3586,4023,Caroni,PTO,Bolívar,Oriente,Guayana,8.275686,-62.774386
35868,3586,4023,Caroni,PTO,Bolívar,Oriente,Guayana,8.275686,-62.774386
35869,3586,4023,Caroni,PTO,Bolívar,Oriente,Guayana,8.275686,-62.774386
35891,3589,2117,Cayorma,LMS,Miranda,Gran Caracas,Gran Caracas,10.500587,-66.846686
35892,3589,2117,Cayorma,LMS,Miranda,Gran Caracas,Gran Caracas,10.500587,-66.846686
35893,3589,2117,Cayorma,LMS,Miranda,Gran Caracas,Gran Caracas,10.500587,-66.846686
35894,3589,2117,Cayorma,LMS,Miranda,Gran Caracas,Gran Caracas,10.500587,-66.846686
35895,3589,2117,Cayorma,LMS,Miranda,Gran Caracas,Gran Caracas,10.500587,-66.846686
35896,3589,2117,Cayorma,LMS,Miranda,Gran Caracas,Gran Caracas,10.500587,-66.846686
35897,3589,2117,Cayorma,LMS,Miranda,Gran Caracas,Gran Caracas,10.500587,-66.846686
35898,3589,2117,Cayorma,LMS,Miranda,Gran Caracas,Gran Caracas,10.500587,-66.846686
35899,3589,2117,Cayorma,LMS,Miranda,Gran Caracas,Gran Caracas,10.500587,-66.846686
35931,3593,2112,La Floresta,LMS,Miranda,Gran Caracas,Gran Caracas,10.496097,-66.844386
35932,3593,2112,La Floresta,LMS,Miranda,Gran Caracas,Gran Caracas,10.496097,-66.844386
35933,3593,2112,La Floresta,LMS,Miranda,Gran Caracas,Gran Caracas,10.496097,-66.844386
35934,3593,2112,La Floresta,LMS,Miranda,Gran Caracas,Gran Caracas,10.496097,-66.844386
35935,3593,2112,La Floresta,LMS,Miranda,Gran Caracas,Gran Caracas,10.496097,-66.844386
35936,3593,2112,La Floresta,LMS,Miranda,Gran Caracas,Gran Caracas,10.496097,-66.844386
35937,3593,2112,La Floresta,LMS,Miranda,Gran Caracas,Gran Caracas,10.496097,-66.844386
35938,3593,2112,La Floresta,LMS,Miranda,Gran Caracas,Gran Caracas,10.496097,-66.844386
35939,3593,2112,La Floresta,LMS,Miranda,Gran Caracas,Gran Caracas,10.496097,-66.844386
35981,3598,2167,Sabana Grande,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.494437,-66.877586
35982,3598,2167,Sabana Grande,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.494437,-66.877586
35983,3598,2167,Sabana Grande,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.494437,-66.877586
35984,3598,2167,Sabana Grande,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.494437,-66.877586
35985,3598,2167,Sabana Grande,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.494437,-66.877586
35986,3598,2167,Sabana Grande,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.494437,-66.877586
35991,3599,2299,Colonia Tovar,CNT,Aragua,Central,Centro,10.4118,-67.272661
35992,3599,2299,Colonia Tovar,CNT,Aragua,Central,Centro,10.4118,-67.272661
35993,3599,2299,Colonia Tovar,CNT,Aragua,Central,Centro,10.4118,-67.272661
35994,3599,2299,Colonia Tovar,CNT,Aragua,Central,Centro,10.4118,-67.272661
35995,3599,2299,Colonia Tovar,CNT,Aragua,Central,Centro,10.4118,-67.272661
35996,3599,2299,Colonia Tovar,CNT,Aragua,Central,Centro,10.4118,-67.272661
35997,3599,2299,Colonia Tovar,CNT,Aragua,Central,Centro,10.4118,-67.272661
35998,3599,2299,Colonia Tovar,CNT,Aragua,Central,Centro,10.4118,-67.272661
35999,3599,2299,Colonia Tovar,CNT,Aragua,Central,Centro,10.4118,-67.272661
36001,3600,4252,Porlamar Sur NVA,PLM,Nueva Esparta,Oriente,Oriente,10.956866,-63.847322
36002,3600,4252,Porlamar Sur NVA,PLM,Nueva Esparta,Oriente,Oriente,10.956866,-63.847322
36003,3600,4252,Porlamar Sur NVA,PLM,Nueva Esparta,Oriente,Oriente,10.956866,-63.847322
36004,3600,4252,Porlamar Sur NVA,PLM,Nueva Esparta,Oriente,Oriente,10.956866,-63.847322
36005,3600,4252,Porlamar Sur NVA,PLM,Nueva Esparta,Oriente,Oriente,10.956866,-63.847322
36006,3600,4252,Porlamar Sur NVA,PLM,Nueva Esparta,Oriente,Oriente,10.956866,-63.847322
36007,3600,4252,Porlamar Sur NVA,PLM,Nueva Esparta,Oriente,Oriente,10.956866,-63.847322
36008,3600,4252,Porlamar Sur NVA,PLM,Nueva Esparta,Oriente,Oriente,10.956866,-63.847322
36009,3600,4252,Porlamar Sur NVA,PLM,Nueva Esparta,Oriente,Oriente,10.956866,-63.847322
36081,3608,,,CNT,,,,,
36082,3608,,,CNT,,,,,
36084,3608,,,CNT,,,,,
36085,3608,,,CNT,,,,,
36111,3611,1083,Simon Rodriguez,BTO,Lara,Central,Centro Occidente,10.074241,-69.335969
36112,3611,1083,Simon Rodriguez,BTO,Lara,Central,Centro Occidente,10.074241,-69.335969
36113,3611,1083,Simon Rodriguez,BTO,Lara,Central,Centro Occidente,10.074241,-69.335969
36114,3611,1083,Simon Rodriguez,BTO,Lara,Central,Centro Occidente,10.074241,-69.335969
36115,3611,1083,Simon Rodriguez,BTO,Lara,Central,Centro Occidente,10.074241,-69.335969
36116,3611,1083,Simon Rodriguez,BTO,Lara,Central,Centro Occidente,10.074241,-69.335969
36117,3611,1083,Simon Rodriguez,BTO,Lara,Central,Centro Occidente,10.074241,-69.335969
36118,3611,1083,Simon Rodriguez,BTO,Lara,Central,Centro Occidente,10.074241,-69.335969
36119,3611,1083,Simon Rodriguez,BTO,Lara,Central,Centro Occidente,10.074241,-69.335969
36141,3614,2311,Anare,CNT,Vargas,Gran Caracas,Gran Caracas,10.62363,-66.650153
36142,3614,2311,Anare,CNT,Vargas,Gran Caracas,Gran Caracas,10.62363,-66.650153
36143,3614,2311,Anare,CNT,Vargas,Gran Caracas,Gran Caracas,10.62363,-66.650153
36144,3614,2311,Anare,CNT,Vargas,Gran Caracas,Gran Caracas,10.62363,-66.650153
36145,3614,2311,Anare,CNT,Vargas,Gran Caracas,Gran Caracas,10.62363,-66.650153
36146,3614,2311,Anare,CNT,Vargas,Gran Caracas,Gran Caracas,10.62363,-66.650153
36147,3614,2311,Anare,CNT,Vargas,Gran Caracas,Gran Caracas,10.62363,-66.650153
36148,3614,2311,Anare,CNT,Vargas,Gran Caracas,Gran Caracas,10.62363,-66.650153
36149,3614,2311,Anare,CNT,Vargas,Gran Caracas,Gran Caracas,10.62363,-66.650153
36151,3615,2223,El Silencio,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.503937,-66.918286
36152,3615,2223,El Silencio,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.503937,-66.918286
36153,3615,2223,El Silencio,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.503937,-66.918286
36154,3615,2223,El Silencio,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.503937,-66.918286
36155,3615,2223,El Silencio,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.503937,-66.918286
36156,3615,2223,El Silencio,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.503937,-66.918286
36157,3615,2223,El Silencio,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.503937,-66.918286
36158,3615,2223,El Silencio,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.503937,-66.918286
36159,3615,2223,El Silencio,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.503937,-66.918286
36171,3617,2427,Esquina Llaguno,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.508186,-66.916886
36172,3617,2427,Esquina Llaguno,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.508186,-66.916886
36173,3617,2427,Esquina Llaguno,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.508186,-66.916886
36174,3617,2427,Esquina Llaguno,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.508186,-66.916886
36175,3617,2427,Esquina Llaguno,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.508186,-66.916886
36176,3617,2427,Esquina Llaguno,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.508186,-66.916886
36177,3617,2427,Esquina Llaguno,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.508186,-66.916886
36178,3617,2427,Esquina Llaguno,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.508186,-66.916886
36179,3617,2427,Esquina Llaguno,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.508186,-66.916886
36181,3618,4185,San Vicente sucre,LCH,Sucre,Oriente,Oriente,10.228186,-63.194386
36182,3618,4185,San Vicente sucre,LCH,Sucre,Oriente,Oriente,10.228186,-63.194386
36183,3618,4185,San Vicente sucre,LCH,Sucre,Oriente,Oriente,10.228186,-63.194386
36184,3618,4185,San Vicente sucre,LCH,Sucre,Oriente,Oriente,10.228186,-63.194386
36185,3618,4185,San Vicente sucre,LCH,Sucre,Oriente,Oriente,10.228186,-63.194386
36186,3618,4185,San Vicente sucre,LCH,Sucre,Oriente,Oriente,10.228186,-63.194386
36187,3618,4185,San Vicente sucre,LCH,Sucre,Oriente,Oriente,10.228186,-63.194386
36188,3618,4185,San Vicente sucre,LCH,Sucre,Oriente,Oriente,10.228186,-63.194386
36189,3618,4185,San Vicente sucre,LCH,Sucre,Oriente,Oriente,10.228186,-63.194386
36201,3620,4262,Av Fuerzas Armadas Puerto Ordaz (MVS Refractario),PTO,Bolívar,Oriente,Guayana,8.263075,-62.79883
36202,3620,4262,Av Fuerzas Armadas Puerto Ordaz (MVS Refractario),PTO,Bolívar,Oriente,Guayana,8.263075,-62.79883
36203,3620,4262,Av Fuerzas Armadas Puerto Ordaz (MVS Refractario),PTO,Bolívar,Oriente,Guayana,8.263075,-62.79883
36204,3620,4262,Av Fuerzas Armadas Puerto Ordaz (MVS Refractario),PTO,Bolívar,Oriente,Guayana,8.263075,-62.79883
36205,3620,4262,Av Fuerzas Armadas Puerto Ordaz (MVS Refractario),PTO,Bolívar,Oriente,Guayana,8.263075,-62.79883
36206,3620,4262,Av Fuerzas Armadas Puerto Ordaz (MVS Refractario),PTO,Bolívar,Oriente,Guayana,8.263075,-62.79883
36207,3620,4262,Av Fuerzas Armadas Puerto Ordaz (MVS Refractario),PTO,Bolívar,Oriente,Guayana,8.263075,-62.79883
