2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3497I, CellID=34979",Reliable,0,0,0,0,0,0,0,0,0,0,1060480,5120,73920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562560,1504640,0,745280,0,0,0,0,0,0,0,1739736,2384824,0.817,0,,,,,,,,,,,10.659,8.533,14.784,,,,,,,,,,,,,,,,,,4.945,13.968,,46.377,,,,,,,,1.674,2.322,6926.355,11070.965,0,0,938.125,1075.625,231.563,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3497H, CellID=34978",Reliable,0,0,0,0,0,0,0,0,0,0,1556160,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060480,640320,0,20800,0,0,0,0,0,0,0,2087040,2927200,0.1,0,,,,,,,,,,,9.323,8.533,,,,,,,,,,,,,,,,,,,5.02,14.523,,9.905,,,,,,,,1.695,2.3,977.653,934.515,0,0,1254.688,1475.625,20.313,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3497G, CellID=34977",Reliable,0,0,0,0,0,0,0,0,0,0,476160,15040,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263040,814400,0,0,0,0,0,0,0,0,0,823528,1153264,0.033,0,,,,,,,,,,,10.502,8.356,5.6,,,,,,,,,,,,,,,,,,4.219,13.041,,,,,,,,,,1.728,2.371,260.909,561.618,0,0,656.25,465,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3497F, CellID=34976",Reliable,0,0,0,0,0,0,0,0,0,0,1226240,30720,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765120,1960000,0,7088960,0,0,0,0,0,0,0,2365512,3013480,0.667,0,,,,,,,,,,,7.728,9.6,,,3.2,,,,,,,,,,,,,,,,4.536,14.264,,49.926,,,,,,,,1.762,2.304,10780.125,11541.378,0,0,1523.438,1142.5,6166.875,0,0,1.875,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3497E, CellID=34975",Reliable,0,0,0,0,0,0,0,0,0,0,1871040,11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322880,693440,0,7388800,0,0,0,0,0,0,0,2618760,3723856,0.383,0,,,,,,,,,,,8.616,9.333,,,,,,,,,,,,,,,,,,,4.742,12.381,,46.588,,,,,,,,1.75,2.337,4822.863,5193.53,0,0,1727.813,1780.938,5188.75,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3497D, CellID=34974",Reliable,0,0,0,0,0,0,0,0,0,0,582400,0,19520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480640,1219840,0,42560,0,0,0,36800,0,0,0,1363088,1665104,0.183,0,,,,,,,,,,,10.813,,12.2,,,,,,,,,,,,,,,,,,4.587,14.945,,60.8,,,,10.395,,,,1.794,2.326,1579.289,2128.653,0,0,1042.5,563.75,0,0,0,0,22.813,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4571C, CellID=45713",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4571B, CellID=45712",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4571A, CellID=45711",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4111C, CellID=41113",Reliable,0,0,0,0,0,0,0,0,0,0,1111040,640,49920,8900800,108316160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873280,34771520,0,0,0,0,0,0,0,0,0,5319864,5463112,1.017,0,,,,,,,,,,,9.742,3.2,16.64,9.168,20.041,,,,,,,,,,,,,,,,4.476,10.741,,,,,,,,,,1.676,2.29,4697.73,4998.245,0,0,33872.5,1118.75,0,7950,0,102772.5,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4111B, CellID=41112",Reliable,0,0,0,0,0,0,0,0,0,0,1408320,59520,120000,4436160,43842560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899200,17489280,0,4480,0,0,0,0,0,0,0,3851112,4898440,1.1,0,,,,,,,,,,,10.672,11.952,24,11.356,22.766,,,,,,,,,,,,,,,,4.381,10.999,,3.733,,,,,,,,1.613,2.413,12124.653,13813.429,0,0,15738.438,1479.063,4.375,3744.688,0,36600.625,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4111A, CellID=41111",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3990I, CellID=39909",Reliable,0,0,0,0,0,0,0,0,0,0,480960,157120,294080,136960,1222080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393920,32673600,0,40343360,0,0,0,1239360,0,0,0,3383424,3235248,0.2,0,,,,,,,,,,,3.553,11.076,23.564,17.293,55.448,,,,,,,,,,,,,,,,4.906,13.56,,41.268,,,,213.683,,,,1.78,2.174,1735.861,2502.706,0,0,21763.75,854.688,25743.125,133.75,0,1023.75,608.75,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3990H, CellID=39908",Reliable,0,0,0,0,0,0,0,0,0,0,5502720,418240,3470080,34880,507520,0,0,10560,0,0,0,0,0,0,0,0,0,0,0,0,3736320,204541760,0,322921600,0,0,0,4286080,0,0,0,11974432,12413736,3.05,0,,,,,,,,,,,6.973,8.153,18.564,0.898,9.998,,,13.2,,,,,,,,,,,,,4.696,13.142,,31.948,,,,80.144,,,,1.724,2.309,37178.925,40698.557,0,0,183140.625,8905,299695,9.688,0,431.563,3690,10.313,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3990G, CellID=39907",Reliable,0,0,0,0,0,0,0,0,0,0,462400,33280,36800,17280,66880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271360,6335040,0,3809920,0,0,0,0,0,0,0,630000,1034056,0.2,0,,,,,,,,,,,3.051,9.455,22.169,14.4,4.644,,,,,,,,,,,,,,,,4.732,13.341,,43.838,,,,,,,,1.884,2.51,1374.764,1283.94,0,0,6400.625,520,3700.938,16.875,0,65.313,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3990F, CellID=39906",Reliable,0,0,0,0,0,0,0,0,0,0,569600,184000,281920,0,1280,0,0,55040,0,0,0,0,0,0,0,0,0,0,0,0,429440,26811840,0,34671040,0,0,0,185280,0,0,0,2657232,2522600,0.283,0,,,,,,,,,,,4.542,11.871,19.1,,0.32,,,30.578,,,,,,,,,,,,,4.988,13.206,,39.851,,,,51.61,,,,1.747,2.165,3538.307,3779.338,0,0,18664.063,926.563,22717.5,0,0,0.625,71.25,53.75,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3990E, CellID=39905",Reliable,0,0,0,0,0,0,0,0,0,0,5205120,360000,4234880,15040,65280,0,0,9280,0,0,0,0,0,0,0,0,0,0,0,0,3625280,235493760,0,220305280,0,0,0,2421120,0,0,0,10905488,11569128,2.133,0,,,,,,,,,,,7.692,5.876,19.339,11.059,0.883,,,15.467,,,,,,,,,,,,,4.754,13.124,,28.943,,,,62.788,,,,1.691,2.319,21156.359,25973.393,0,0,214784.375,9093.125,200190.313,10.938,0,63.75,2208.125,9.063,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3990D, CellID=39904",Reliable,0,0,0,0,0,0,0,0,0,0,337600,3840,0,0,85760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219840,4780160,0,2630080,0,0,0,0,0,0,0,404704,887752,0.3,0,,,,,,,,,,,10.315,3.84,,,0.801,,,,,,,,,,,,,,,,4.996,12.991,,40.954,,,,,,,,1.66,2.535,2714.73,2890.34,0,0,4849.688,333.438,2545.313,0,0,83.75,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3990C, CellID=39903",Reliable,0,0,0,0,0,0,0,0,0,0,676480,2240,3117440,0,793920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463680,13253760,0,13182400,0,0,0,20433600,0,0,0,3613312,4030720,0.233,0,,,,,,,,,,,8.702,2.154,20.604,,49.251,,,,,,,,,,,,,,,,4.44,13.366,,38.583,,,,71.589,,,,1.774,2.254,1749.302,1867.55,0,0,5152.5,3402.5,4995.938,0,0,535.938,7444.375,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3990B, CellID=39902",Reliable,0,0,0,0,0,0,0,0,0,0,5044160,194560,9963200,1600,473280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3585280,225114560,0,139465280,0,0,0,284381440,0,0,0,12702112,14146000,2.9,0,,,,,,,,,,,5.514,10.438,16.588,8,4.568,,,,,,,,,,,,,,,,4.503,12.973,,29.076,,,,64.407,,,,1.727,2.367,30611.202,31636.555,0,0,203333.438,14334.688,125125.313,1.563,0,398.438,268279.688,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3990A, CellID=39901",Reliable,0,0,0,0,0,0,0,0,0,0,494400,12160,2548480,7040,18560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313600,105280,0,394880,0,0,0,198080,0,0,0,790032,1682656,0.867,0,,,,,,,,,,,10.274,4.825,21.521,17.6,14.5,,,,,,,,,,,,,,,,4.842,9.694,,43.251,,,,49.52,,,,1.725,2.625,8162.699,11442.608,0,0,403.438,2929.375,17.5,6.875,0,18.125,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4434F, CellID=44346",Reliable,0,0,0,0,0,0,0,0,0,0,2451520,407360,1725760,640,562240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336320,14704640,0,2588160,0,0,0,0,0,0,0,6589920,8038304,1.1,0,,,,,,,,,,,6.751,11.204,20.203,0.002,30.293,,,,,,,,,,,,,,,,3.625,13.818,,49.43,,,,,,,,1.784,2.399,6301.635,9520.006,0,0,11858.125,4250.938,2211.563,0.625,0,549.063,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4434E, CellID=44345",Reliable,0,0,0,0,0,0,0,0,0,0,2439040,20160,196800,640,4480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658560,321920,0,65600,0,0,0,0,0,0,0,4491048,6037992,0.75,0,,,,,,,,,,,9.396,5.538,23.318,0.002,3.2,,,,,,,,,,,,,,,,3.7,9.872,,21.867,,,,,,,,1.679,2.343,7531.342,9611.529,0,0,1821.563,2574.063,64.063,0,0,3.125,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4434D, CellID=44344",Reliable,0,0,0,0,0,0,0,0,0,0,2176000,292480,1196480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115520,10419520,0,2396160,0,0,0,0,0,0,0,4635504,5273880,0.9,0,,,,,,,,,,,8.359,11.18,21.715,,,,,,,,,,,,,,,,,,3.84,14.011,,49.142,,,,,,,,1.756,2.217,9117.938,10570.054,0,0,10464.063,3511.563,2074.063,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4434C, CellID=44343",Reliable,0,0,0,0,0,0,0,0,0,0,318400,13760,66880,0,387520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133440,5088960,0,142080,0,0,0,0,0,0,0,6702080,6263408,0.217,0,,,,,,,,,,,7.601,6.255,19,,27.68,,,,,,,,,,,,,,,,3.704,14.367,,37.989,,,,,,,,1.846,2.046,2038.547,2692.575,0,0,1985.938,311.563,0,0,0,378.438,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4434B, CellID=44342",Reliable,0,0,0,0,0,0,0,0,0,0,3195200,200320,9813760,0,56320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1931840,313600,0,50880,0,0,0,0,0,0,0,5730552,7839056,2.917,0,,,,,,,,,,,9.375,10.633,21.359,,31.289,,,,,,,,,,,,,,,,3.643,10.499,,39.138,,,,,,,,1.725,2.373,35084.313,36232.218,0,0,2015.625,12735.938,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4434A, CellID=44341",Reliable,0,0,0,0,0,0,0,0,0,0,2576960,402240,9870400,0,96320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254720,9956480,0,492160,0,0,0,0,0,0,0,12832144,12458888,1.2,0,,,,,,,,,,,5.262,10.738,20.902,,9.632,,,,,,,,,,,,,,,,3.582,13.68,,28.548,,,,,,,,1.814,2.17,11695.294,13419.666,0,0,6216.875,12068.125,91.25,0,0,19.063,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4426F, CellID=44266",Reliable,0,0,0,0,0,0,0,0,0,0,11209600,11494400,17208000,46362880,27016960,0,0,57395520,0,0,0,0,0,0,0,0,0,0,0,0,2208320,10012160,0,27006720,0,0,0,75370240,0,0,0,6993944,6309696,0.467,0,,,,,,,,,,,4.954,7.869,13.093,25.698,34.349,,,91.001,,,,,,,,,,,,,4.977,4.376,,10.05,,,,25.866,,,,1.975,2.267,4060.126,6056.988,0,0,10833.438,37721.875,24220.313,43900.625,0,24949.375,64997.5,55225,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4426E, CellID=44265",Reliable,0,0,0,0,0,0,0,0,0,0,26587200,19119040,28951360,51916480,54988480,0,0,71000320,0,0,0,0,0,0,0,0,0,0,0,0,4295360,11225280,0,46735680,0,0,0,190584960,0,0,0,5843592,6248080,0.633,0,,,,,,,,,,,5.643,7.575,14.053,25.16,45.124,,,93.881,,,,,,,,,,,,,4.846,3.85,,10.146,,,,28.203,,,,1.878,2.431,5613.42,8470.806,0,0,14540.938,71120,43432.813,49072.188,0,52230.625,174582.188,69038.438,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4426D, CellID=44264",Reliable,0,0,0,0,0,0,0,0,0,0,45781120,43768000,38704640,99005120,51559360,0,0,28209920,0,0,0,0,0,0,0,0,0,0,0,0,4620480,15688640,0,61114560,0,0,0,199256960,0,0,0,7355632,7839296,1.667,0,,,,,,,,,,,5.57,7.878,14.074,24.809,36.085,,,73.049,,,,,,,,,,,,,4.604,4.148,,9.537,,,,22.093,,,,1.841,2.391,17913.433,21412.9,0,0,18708.438,123817.813,58766.563,95980.313,0,49922.813,188443.125,27390.625,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4426C, CellID=44263",Reliable,0,0,0,0,0,0,0,0,0,0,17764800,10973760,11420160,47223360,26199360,0,0,32574080,0,0,0,0,0,0,0,0,0,0,0,0,2901120,10301120,0,30232960,0,0,0,43958400,0,0,0,7305584,6674408,0.367,0,,,,,,,,,,,5.2,5.333,9.658,20.089,32.171,,,87.321,,,,,,,,,,,,,4.738,4.433,,9.526,,,,18.32,,,,1.974,2.266,2046.317,2664.733,0,0,12015.313,38160.938,28389.063,45365,0,23615.938,40035.625,30691.875,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4426B, CellID=44262",Reliable,0,0,0,0,0,0,0,0,0,0,31067520,21262080,23657280,51395200,50469440,0,0,60858240,0,0,0,0,0,0,0,0,0,0,0,0,4317120,14088000,0,45195520,0,0,0,161325760,0,0,0,7016296,7783200,0.917,0,,,,,,,,,,,5.031,6.733,11.899,22.704,36.724,,,79.982,,,,,,,,,,,,,4.843,3.74,,9.929,,,,26.337,,,,1.951,2.512,7675.941,9348.152,0,0,17613.125,73207.813,42579.375,48643.438,0,48281.875,154962.813,58536.563,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4426A, CellID=44261",Reliable,0,0,0,0,0,0,0,0,0,0,27472320,20496640,32980160,99321920,50397120,0,0,41408000,0,0,0,0,0,0,0,0,0,0,0,0,4570560,15098560,0,52201920,75840,0,0,151828160,0,0,0,6813416,7474552,1.417,0,,,,,,,,,,,5.275,6.183,11.933,26.357,40.346,,,79.8,,,,,,,,,,,,,4.805,3.902,,9.607,108.343,,,29.19,,,,1.854,2.399,10653.65,13709.944,0,0,18565.625,77787.5,49946.875,96251.25,16.875,48707.813,146742.5,40315,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3805F, CellID=38056",Reliable,0,0,0,0,0,0,0,0,0,0,1804800,11840,0,76480,48640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138880,194880,0,1280,0,0,0,7040,0,0,0,4025216,5120432,0.3,0,,,,,,,,,,,10.118,3.7,,19.12,48.64,,,,,,,,,,,,,,,,4.633,10.377,,12.8,,,,7.822,,,,1.83,2.283,2704.054,3959.657,0,0,1140.938,1700,0,70,0,0,5.313,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3805E, CellID=38055",Reliable,0,0,0,0,0,0,0,0,0,0,3833280,2950400,1961600,6140480,8619840,0,0,968320,0,0,0,0,0,0,0,0,0,0,0,0,1571200,4721920,0,2442880,0,0,0,4592000,0,0,0,9041520,8201056,0.417,0,,,,,,,,,,,6.422,8.538,18.481,26.875,40.675,,,75.65,,,,,,,,,,,,,4.592,8.489,,14.831,,,,24.06,,,,1.911,2.16,3718.074,5102.63,0,0,4092.188,6810,1050.313,3353.75,0,3860.625,1102.813,42.188,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3805D, CellID=38054",Reliable,0,0,0,0,0,0,0,0,0,0,3640960,1216640,5570560,2619520,5851200,0,0,84480,0,0,0,0,0,0,0,0,0,0,0,0,1459200,3450400,0,3536320,0,0,0,6037440,0,0,0,5170544,5814976,1.217,0,,,,,,,,,,,6.773,7.518,22.413,21.05,39.881,,,14.08,,,,,,,,,,,,,4.563,9.105,,22.959,,,,41.381,,,,1.837,2.339,10918.846,17989.177,0,0,3088.594,8865.625,1200.313,1458.438,0,1344.688,1884.375,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3489C, CellID=34893",Reliable,0,0,0,0,0,0,0,0,0,0,3803648,1778240,8055040,2661120,35806720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3090880,242787520,0,4028800,0,0,0,1384640,0,0,0,18108360,22340200,3.7,0,,,,,,,,,,,4.931,4.038,10.194,2.897,7.858,,,,,,,,,,,,,,,,4.498,12.359,,32.883,,,,46.371,,,,1.79,2.461,22932.776,26459.381,0,0,225367.188,12891.375,2558.75,2120.625,0,32402.813,934.688,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3489B, CellID=34892",Reliable,0,0,0,0,0,0,0,0,0,0,1992320,1728960,9396800,2712640,51743680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325120,66289600,0,26733440,0,0,0,14454400,0,0,0,10952680,12872480,2.217,0,,,,,,,,,,,8.939,4.189,18.739,3.595,12.675,,,,,,,,,,,,,,,,4.69,12.348,,39.874,,,,139.548,,,,1.785,2.258,23320.485,27430.881,0,0,42971.563,10841.563,23725.625,2355.313,0,45541.875,12700,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3489A, CellID=34891",Reliable,0,0,0,0,0,0,0,0,0,0,9115520,13556480,26387200,1477120,17937920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7046720,449137920,42560,13799360,0,0,0,12726720,0,0,0,23400528,24856224,4.9,0,,,,,,,,,,,7.798,7.502,18.671,4.542,9.322,,,,,,,,,,,,,,,,4.578,13.912,22.4,36.183,,,,78.696,,,,1.846,2.41,41171.409,52993.578,0,0,422503.75,47007.813,6224.688,1152.813,0,12469.063,3760.313,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4472C, CellID=44723",Reliable,0,0,0,0,0,0,0,0,0,0,7874560,604800,10737280,0,195520,0,0,5440,0,0,0,0,0,0,0,0,0,0,0,0,5586560,232281280,0,26240,0,0,0,0,0,0,0,9668992,14185784,3.783,0,,,,,,,,,,,6.851,10.185,17.344,,37.891,,,8.119,,,,,,,,,,,,,3.852,14.063,,32.8,,,,,,,,1.602,2.438,42152.283,48856.967,0,0,224241.563,18636.563,6.25,0,0,15.625,0,5.313,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4472B, CellID=44722",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4472A, CellID=44721",Reliable,0,0,0,0,0,0,0,0,0,0,4667840,596800,5684160,0,482880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673600,89367680,0,3164800,0,0,0,360640,0,0,0,10018024,12461872,2.967,0,,,,,,,,,,,6.836,3.287,18.385,,39.954,,,,,,,,,,,,,,,,4.101,13.773,,41.746,,,,290.839,,,,1.758,2.342,35264.386,37773.959,0,0,80246.25,10175,3037.188,0,0,123.125,352.188,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3646F, CellID=36466",Reliable,0,0,0,0,0,0,0,0,0,0,253760,0,0,107200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176640,182720,0,0,0,0,0,0,0,0,0,561192,582768,0.1,0,,,,,,,,,,,4.344,,,26.8,,,,,,,,,,,,,,,,,4.955,14.023,,,,,,,,,,1.916,2.281,620.065,770.816,0,0,288.125,240.625,0,101.563,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3646E, CellID=36465",Reliable,0,0,0,0,0,0,0,0,0,0,882880,73600,0,93760,163520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494720,612480,0,2115520,0,0,0,741440,0,0,0,2352896,3482128,0.283,0,,,,,,,,,,,8.606,9.534,,35.515,26.289,,,,,,,,,,,,,,,,4.768,11.706,,48.102,,,,90.2,,,,1.799,2.392,2147.849,3074.793,0,0,770.938,873.75,849.063,0.625,0,133.125,273.438,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3646D, CellID=36464",Reliable,0,0,0,0,0,0,0,0,0,0,1648000,58240,22400,207680,13344320,0,0,5440,0,0,0,0,0,0,0,0,0,0,0,0,1007040,5845440,0,677440,0,0,0,0,0,0,0,8580072,9737088,0.283,0,,,,,,,,,,,5.784,5.484,18.667,6.627,16.301,,,13.6,,,,,,,,,,,,,4.689,11.015,,33.537,,,,,,,,2.009,2.426,2143.003,3256.392,0,0,3922.813,1595.938,279.688,165.938,0,7585,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3646C, CellID=36463",Reliable,0,0,0,0,0,0,0,0,0,0,241600,51520,0,120000,3728960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181120,1136960,0,131520,0,0,0,0,0,0,0,780680,1001648,0.133,0,,,,,,,,,,,3.721,12.037,,2.021,7.16,,,,,,,,,,,,,,,,4.91,10.762,,43.121,,,,,,,,1.827,2.429,351.383,296.71,0,0,925.938,243.125,25.313,18.438,0,3070,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3646B, CellID=36462",Reliable,0,0,0,0,0,0,0,0,0,0,1525440,16640,22400,133440,20352320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095680,8681600,0,133760,0,0,0,1470400,0,0,0,3368200,4950752,0.783,0,,,,,,,,,,,7.816,0.132,28,2.121,8.928,,,,,,,,,,,,,,,,4.802,11.088,,33.44,,,,286.628,,,,1.649,2.486,8441.169,7237.864,0,0,7450.938,1470.938,0,37.188,0,16475.937,1047.188,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR3646A, CellID=36461",Reliable,0,0,0,0,0,0,0,0,0,0,1835520,931840,196800,11763840,77147520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486720,33077600,0,122240,0,0,0,0,0,0,0,10297112,12585736,0.9,0,,,,,,,,,,,4.817,2.133,19.485,7.045,9.865,,,,,,,,,,,,,,,,4.582,10.348,,21.946,,,,,,,,1.837,2.406,4525.358,6208.122,0,0,29243.906,2613.438,21.563,10682.813,0,66607.187,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-CCS-PTO/BSC6900UCell:Label=OR4475F, CellID=44756",Reliable,0,0,0,0,0,0,0,0,0,0,1933760,11200,517120,0,12160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1897280,6792640,0,732160,0,0,0,30080,0,0,0,4224632,6054144,0.55,0,,,,,,,,,,,9.615,11.2,25.499,,0.761,,,,,,,,,,,,,,,,4.811,12.766,,32.569,,,,16.711,,,,1.845,2.45,4959.247,6510.831,0,0,6701.25,2268.125,613.125,0,0,0,29.375,0,,,0,0
