2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3201H, CellID=32018",Reliable,0,0,0,0,0,0,0,0,0,0,1487360,0,0,0,53039680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018880,8539200,0,0,0,0,0,0,0,0,0,1279944,2341368,0.733,0,,,,,,,,,,,5.902,,,,56.091,,,,,,,,,,,,,,,,4.988,8.941,,,,,,,,,,1.648,2.348,9390.286,10049.87,0,0,9334.063,1452.5,0,0,0,51796.563,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3201G, CellID=32017",Reliable,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,75200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105280,0,0,0,0,0,0,0,0,0,45816,78784,0,0,,,,,,,,,,,0.176,,,,5.007,,,,,,,,,,,,,,,,,11.698,,,,,,,,,,1.633,2.02,0,0,0,0,102.813,1.563,0,0,0,73.438,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3201E, CellID=32015",Reliable,0,0,0,0,0,0,0,0,0,0,967040,0,0,0,13067840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640960,4552640,0,0,0,0,0,0,0,0,0,845608,1329112,0.467,0,,,,,,,,,,,5.44,,,,26.441,,,,,,,,,,,,,,,,4.8,9.979,,,,,,,,,,1.707,2.291,5093.279,7247.483,0,0,5035,904.063,0,0,0,12759.375,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3201D, CellID=32014",Reliable,0,0,0,0,0,0,0,0,0,0,307520,0,0,0,2023360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371520,1089600,0,0,0,0,0,0,0,0,0,195576,329720,0.067,0,,,,,,,,,,,5.651,,,,24.019,,,,,,,,,,,,,,,,3.681,8.814,,,,,,,,,,1.733,2.124,689.79,653.507,0,0,1345.313,293.75,0,0,0,1874.375,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3201B, CellID=32012",Reliable,0,0,0,0,0,0,0,0,0,0,2470720,0,0,0,23447360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669120,6184320,0,0,0,0,0,0,0,0,0,1122808,2263080,0.433,0,,,,,,,,,,,6.179,,,,44.477,,,,,,,,,,,,,,,,4.968,9.437,,,,,,,,,,1.648,2.306,5643.731,5165.004,0,0,7630.625,2412.813,0,0,0,22867.813,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3201A, CellID=32011",Reliable,0,0,0,0,0,0,0,0,0,0,20160,0,0,0,80320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31680,144960,0,0,0,0,0,0,0,0,0,52768,51952,0.017,0,,,,,,,,,,,5.305,,,,5.762,,,,,,,,,,,,,,,,6.6,8.926,,,,,,,,,,1.785,2.062,180.445,140.794,0,0,38.75,0,0,0,0,30,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5522C, CellID=55223",Reliable,0,0,0,0,0,0,0,0,0,0,741120,0,0,0,10783040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369920,3791040,0,0,0,0,0,0,0,0,0,1248088,1264624,0.45,0,,,,,,,,,,,4.966,,,,31.679,,,,,,,,,,,,,,,,3.651,10.623,,,,,,,,,,1.91,2.237,5499.31,6758.425,0,0,3070.625,596.25,0,0,0,5814.063,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5522B, CellID=55222",Reliable,0,0,0,0,0,0,0,0,0,0,1937920,0,0,0,46120640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433600,13575040,0,0,0,0,0,0,0,0,0,2322760,3204296,0.367,0,,,,,,,,,,,4.257,,,,25.784,,,,,,,,,,,,,,,,4.349,9.246,,,,,,,,,,1.722,2.288,3316.898,4270.641,0,0,12658.125,1698.438,0,0,0,42040,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5522A, CellID=55221",Reliable,0,0,0,0,0,0,0,0,0,0,94720,0,0,0,787520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39360,1277760,0,0,0,0,0,0,0,0,0,225040,208624,0,0,,,,,,,,,,,4.286,,,,11.839,,,,,,,,,,,,,,,,3.546,11.201,,,,,,,,,,1.811,2.125,37.877,17.251,0,0,1138.438,73.75,0,0,0,590.938,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5024I, CellID=50249",Reliable,0,0,0,0,0,0,0,0,0,0,128000,0,0,0,73280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78400,34560,0,0,0,0,0,0,0,0,0,279128,331048,0,0,,,,,,,,,,,9.182,,,,3.105,,,,,,,,,,,,,,,,4.631,5.053,,,,,,,,,,1.87,2.298,64.526,62.696,0,0,102.188,125,0,0,0,4.062,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5024H, CellID=50248",Reliable,0,0,0,0,0,0,0,0,0,0,5120,0,0,0,166400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12800,42560,0,0,0,0,0,0,0,0,0,343992,395328,0,0,,,,,,,,,,,3.325,,,,19.083,,,,,,,,,,,,,,,,5.333,9.212,,,,,,,,,,1.716,2.129,6.195,6.195,0,0,13.125,3.125,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5024G, CellID=50247",Reliable,0,0,0,0,0,0,0,0,0,0,154560,0,0,0,353600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120960,79040,0,0,0,0,0,0,0,0,0,613216,863144,0.05,0,,,,,,,,,,,6.688,,,,8.011,,,,,,,,,,,,,,,,5.333,6.479,,,,,,,,,,1.766,2.362,110.242,261.354,0,0,150.938,138.75,0,0,0,145.938,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5024F, CellID=50246",Reliable,0,0,0,0,0,0,0,0,0,0,33600,0,0,0,177920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35520,30720,0,0,0,0,0,0,0,0,0,183832,211368,0,0,,,,,,,,,,,8.155,,,,28.697,,,,,,,,,,,,,,,,4.619,8.777,,,,,,,,,,1.79,2.32,0,0,0,0,45.313,25.938,0,0,0,87.188,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5024E, CellID=50245",Reliable,0,0,0,0,0,0,0,0,0,0,41920,0,0,0,512640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41280,32960,0,0,0,0,0,0,0,0,0,189592,241568,0.017,0,,,,,,,,,,,1.013,,,,14.099,,,,,,,,,,,,,,,,6.997,12.677,,,,,,,,,,1.857,2.412,88.409,217.74,0,0,31.25,29.688,0,0,0,198.75,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5024D, CellID=50244",Reliable,0,0,0,0,0,0,0,0,0,0,538240,0,0,0,15680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516800,7040,0,0,0,0,0,0,0,0,0,605328,670848,0.067,0,,,,,,,,,,,6.193,,,,5.6,,,,,,,,,,,,,,,,5.839,7.04,,,,,,,,,,1.73,2.177,742.738,1082.402,0,0,409.063,472.5,0,0,0,15.313,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5024C, CellID=50243",Reliable,0,0,0,0,0,0,0,0,0,0,24960,0,0,3520,494080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4480,44800,0,0,0,0,0,0,0,0,0,205136,226528,0.017,0,,,,,,,,,,,6.914,,,8.8,54.295,,,,,,,,,,,,,,,,4.073,5.818,,,,,,,,,,1.738,2.117,0,0,0,0,40.313,3.75,0,0,0,458.125,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5024B, CellID=50242",Reliable,0,0,0,0,0,0,0,0,0,0,12480,0,0,0,471040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,37120,0,0,0,0,0,0,0,0,0,172368,178704,0,0,,,,,,,,,,,7.8,,,,50.649,,,,,,,,,,,,,,,,5.333,5.624,,,,,,,,,,1.82,2.216,0,0,0,0,5,2.813,0,0,0,26.25,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5024A, CellID=50241",Reliable,0,0,0,0,0,0,0,0,0,0,139840,0,0,0,19520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221440,63040,0,19200,0,0,0,0,0,0,0,831856,814408,0.233,0,,,,,,,,,,,7.102,,,,6.1,,,,,,,,,,,,,,,,4.416,8.53,,21.333,,,,,,,,1.755,2.092,2263.947,2110.865,0,0,215.313,128.75,0,0,0,11.563,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3334I, CellID=33349",Reliable,0,0,0,0,0,0,0,0,0,0,3222720,0,0,46080,13464320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826240,3205440,0,0,0,0,0,0,0,0,0,4054832,6481800,0.383,0,,,,,,,,,,,6.001,,,57.6,20.429,,,,,,,,,,,,,,,,3.726,9.356,,,,,,,,,,1.801,2.53,1052.619,2054.518,0,0,4769.063,3116.25,0,0,0,12805.625,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3334H, CellID=33348",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3334G, CellID=33347",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3334F, CellID=33346",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3334E, CellID=33345",Reliable,0,0,0,0,0,0,0,0,0,0,5666560,0,0,0,16825280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3643200,9344320,0,3352640,0,0,0,2286720,0,0,0,5083720,8752368,1.533,0,,,,,,,,,,,4.382,,,,23.902,,,,,,,,,,,,,,,,4.628,11.004,,40.946,,,,130.521,,,,1.867,2.657,7770.002,11970.282,0,0,12630.625,5446.875,3274.063,0,0,16430.937,2233.125,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3334D, CellID=33344",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3334C, CellID=33343",Reliable,0,0,0,0,0,0,0,0,0,0,2370880,0,0,256960,9202880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713920,3176960,0,0,0,0,0,0,0,0,0,4671056,6246104,1.5,0,,,,,,,,,,,2.582,,,11.076,11.72,,,,,,,,,,,,,,,,4.127,9.842,,,,,,,,,,1.8,2.442,5956.924,6657.959,0,0,4296.563,2235.938,0,45,0,7595.938,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3334B, CellID=33342",Reliable,0,0,0,0,0,0,0,0,0,0,3425600,0,0,0,19419200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2474880,10811200,0,4120640,0,0,0,2740800,0,0,0,5800984,9261736,2.117,0,,,,,,,,,,,3.014,,,,19.486,,,,,,,,,,,,,,,,4.435,10.797,,37.635,,,,67.724,,,,1.85,2.508,13693.9,20554.502,0,0,12113.125,3292.813,3871.25,0,0,15715.313,2636.875,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3334A, CellID=33341",Reliable,0,0,0,0,0,0,0,0,0,0,786880,0,0,0,4202880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456000,1630400,0,206720,0,0,0,188160,0,0,0,1653456,2473320,0.4,0,,,,,,,,,,,2.22,,,,19.315,,,,,,,,,,,,,,,,4.392,10.062,,56.327,,,,67.2,,,,1.813,2.553,2691.746,2524.797,0,0,1839.375,717.813,201.875,0,0,4021.875,183.75,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3581I, CellID=35819",Reliable,0,0,0,0,0,0,0,0,0,0,2366080,0,0,0,2991040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542080,580480,0,0,0,0,0,0,0,0,0,1005064,1269080,0.217,0,,,,,,,,,,,5.203,,,,47.044,,,,,,,,,,,,,,,,5.476,9.723,,,,,,,,,,1.809,2.326,927.582,1976.844,0,0,1447.188,1208.438,0,0,0,2920.938,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3581H, CellID=35818",Reliable,0,0,0,0,0,0,0,0,0,0,4942720,0,0,0,1491200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3103680,403840,0,0,0,0,0,0,0,0,0,971560,1083120,0.467,0,,,,,,,,,,,6.991,,,,34.328,,,,,,,,,,,,,,,,5.606,8.488,,,,,,,,,,1.796,2.233,4263.22,8205.29,0,0,3059.063,4500.625,0,0,0,1029.688,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3581G, CellID=35817",Reliable,0,0,0,0,0,0,0,0,0,0,64640,0,0,0,2276800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31360,304640,0,0,0,0,0,0,0,0,0,154032,218584,0,0,,,,,,,,,,,4.961,,,,62.344,,,,,,,,,,,,,,,,3.92,9.789,,,,,,,,,,1.893,2.267,0,0,0,0,319.063,63.125,0,0,0,2210,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3581F, CellID=35816",Reliable,0,0,0,0,0,0,0,0,0,0,1332160,0,0,0,2525440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844800,681280,0,162560,0,0,0,0,0,0,0,1177848,1637128,0.1,0,,,,,,,,,,,5.316,,,,57.37,,,,,,,,,,,,,,,,5.485,9.225,,47.812,,,,,,,,1.625,2.282,306.06,1337.867,0,0,1068.75,998.125,24.063,0,0,1909.688,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3581E, CellID=35815",Reliable,0,0,0,0,0,0,0,0,0,0,899200,0,0,0,2913920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681600,346880,0,1920,0,0,0,0,0,0,0,851312,1120432,0.283,0,,,,,,,,,,,6.838,,,,77.663,,,,,,,,,,,,,,,,5.655,8.535,,9.6,,,,,,,,1.613,2.18,3022.777,4246.646,0,0,739.063,672.813,0,0,0,2766.875,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3581D, CellID=35814",Reliable,0,0,0,0,0,0,0,0,0,0,78080,0,0,0,2153280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24640,665280,0,0,0,0,0,0,0,0,0,198376,282792,0.033,0,,,,,,,,,,,11.482,,,,45.276,,,,,,,,,,,,,,,,3.422,10.219,,,,,,,,,,1.706,2.25,0,0,0,0,620.938,76.25,0,0,0,1959.063,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3581C, CellID=35813",Reliable,0,0,0,0,0,0,0,0,0,0,345600,0,0,0,2921280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176960,624640,0,48320,0,0,0,0,0,0,0,1476848,1714928,0.083,0,,,,,,,,,,,1.771,,,,42.547,,,,,,,,,,,,,,,,3.985,8.455,,32.213,,,,,,,,2.003,2.34,105.726,248.125,0,0,600.938,272.188,44.063,0,0,2378.75,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3581B, CellID=35812",Reliable,0,0,0,0,0,0,0,0,0,0,318080,0,0,0,2085120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204480,502080,0,51520,0,0,0,0,0,0,0,898688,1075224,0.05,0,,,,,,,,,,,6.359,,,,34.706,,,,,,,,,,,,,,,,4.739,7.546,,17.766,,,,,,,,1.825,2.188,406.982,1062.429,0,0,588.125,300.625,50.313,0,0,1544.063,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3581A, CellID=35811",Reliable,0,0,0,0,0,0,0,0,0,0,72320,0,0,0,1574400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18880,401920,0,0,0,0,0,0,0,0,0,258552,344536,0,0,,,,,,,,,,,6.641,,,,47.536,,,,,,,,,,,,,,,,3.312,9.065,,,,,,,,,,1.894,2.291,0,0,0,0,376.563,66.875,0,0,0,1233.438,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3903G, CellID=39037",Reliable,0,0,0,0,0,0,0,0,0,0,1489600,0,0,0,4148480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720320,1186560,0,0,0,0,0,0,0,0,0,1928400,3085640,0.05,0,,,,,,,,,,,8.297,,,,18.429,,,,,,,,,,,,,,,,3.585,10.44,,,,,,,,,,1.816,2.617,149.393,438.511,0,0,1695.313,1437.5,0,0,0,3522.5,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3903H, CellID=39038",Reliable,0,0,0,0,0,0,0,0,0,0,264000,0,0,4800,3163520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181760,924800,0,0,0,0,0,0,0,0,0,937608,1448528,0.05,0,,,,,,,,,,,2.092,,,4.8,13.839,,,,,,,,,,,,,,,,4.328,9.83,,,,,,,,,,1.75,2.528,23.654,108.589,0,0,955.938,228.125,0,4.062,0,2795.313,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3903I, CellID=39039",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3860I, CellID=38609",Reliable,0,0,0,0,0,0,0,0,0,0,197440,0,0,0,5339200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49280,1782720,0,0,0,0,0,0,0,0,0,713584,863296,0.017,0,,,,,,,,,,,6.725,,,,17.353,,,,,,,,,,,,,,,,3.47,10.8,,,,,,,,,,1.801,2.155,390.833,166.854,0,0,1638.75,123.125,0,0,0,4740.625,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3860H, CellID=38608",Reliable,0,0,0,0,0,0,0,0,0,0,2070720,0,0,0,15141120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125120,3449920,0,0,0,0,0,0,0,0,0,2019272,1991936,0.05,0,,,,,,,,,,,6.185,,,,29.645,,,,,,,,,,,,,,,,3.291,7.527,,,,,,,,,,1.752,2.197,548.393,823.105,0,0,1938.125,1821.563,0,0,0,3355.938,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3860G, CellID=38607",Reliable,0,0,0,0,0,0,0,0,0,0,2027520,0,0,0,104326080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430080,13884160,0,0,0,0,0,0,0,0,0,2516128,3263112,0.217,0,,,,,,,,,,,4.542,,,,60.905,,,,,,,,,,,,,,,,4.324,9.036,,,,,,,,,,1.692,2.313,1123.278,1745.785,0,0,13580.625,1493.125,0,0,0,100835.313,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3860F, CellID=38606",Reliable,0,0,0,0,0,0,0,0,0,0,34240,0,0,0,3072640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73920,1116480,0,0,0,0,0,0,0,0,0,315504,439936,0,0,,,,,,,,,,,4.395,,,,20.072,,,,,,,,,,,,,,,,3.624,11.201,,,,,,,,,,1.824,2.305,0,0,0,0,1014.063,21.875,0,0,0,2683.75,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3860E, CellID=38605",Reliable,0,0,0,0,0,0,0,0,0,0,327040,0,0,0,11361280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288000,1673280,0,0,0,0,0,0,0,0,0,1063608,1150680,0.283,0,,,,,,,,,,,7.191,,,,45.275,,,,,,,,,,,,,,,,4.275,9.831,,,,,,,,,,1.855,2.278,2323.037,2473.664,0,0,1244.375,281.25,0,0,0,7311.25,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3860D, CellID=38604",Reliable,0,0,0,0,0,0,0,0,0,0,544000,0,0,0,28781760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187840,6156800,0,0,0,0,0,0,0,0,0,1567360,1857472,0.117,0,,,,,,,,,,,2.538,,,,28.776,,,,,,,,,,,,,,,,3.826,10.139,,,,,,,,,,1.723,2.336,1920.346,1587.337,0,0,5745.938,513.438,0,0,0,23962.813,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3860C, CellID=38603",Reliable,0,0,0,0,0,0,0,0,0,0,340160,0,0,0,7369600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223040,2075840,0,0,0,0,0,0,0,0,0,1005016,1044584,0.35,0,,,,,,,,,,,4.175,,,,34.56,,,,,,,,,,,,,,,,5.09,9.77,,,,,,,,,,1.875,2.233,2948.766,1683.416,0,0,1995.625,305,0,0,0,6275.625,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3860B, CellID=38602",Reliable,0,0,0,0,0,0,0,0,0,0,1754240,0,0,0,12984000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259200,5280320,0,0,0,0,0,0,0,0,0,2423632,2158576,0.317,0,,,,,,,,,,,5.885,,,,26.388,,,,,,,,,,,,,,,,4.9,9.276,,,,,,,,,,1.835,2.16,2730.453,3727.862,0,0,4570,1600.625,0,0,0,10089.063,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3860A, CellID=38601",Reliable,0,0,0,0,0,0,0,0,0,0,2424320,0,0,0,20963200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781440,8736320,0,0,0,0,0,0,0,0,0,2532608,2644904,0.867,0,,,,,,,,,,,6.451,,,,21.745,,,,,,,,,,,,,,,,4.666,10.552,,,,,,,,,,1.762,2.268,11010.462,11411.321,0,0,7386.25,1531.563,0,0,0,16865.938,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4826I, CellID=48269",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4826H, CellID=48268",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4826G, CellID=48267",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4826F, CellID=48266",Reliable,0,0,0,0,0,0,0,0,0,0,188800,0,0,0,14661760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155200,5744000,0,0,0,0,0,0,0,0,0,734552,847592,0,0,,,,,,,,,,,4.023,,,,24.342,,,,,,,,,,,,,,,,5.263,10.894,,,,,,,,,,1.703,2.142,10.272,96.933,0,0,4358.75,96.25,0,0,0,10723.438,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4826E, CellID=48265",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3784,4872,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.455,2.118,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4826D, CellID=48264",Reliable,0,0,0,0,0,0,0,0,0,0,727360,0,0,0,32848320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322560,13144640,0,0,0,0,0,0,0,0,0,1711312,2188824,0.2,0,,,,,,,,,,,4.029,,,,22.306,,,,,,,,,,,,,,,,4.446,11.562,,,,,,,,,,1.704,2.233,600.957,714.792,0,0,12178.125,710.313,0,0,0,30275.625,0,0,,,0,0
