Result Time,Granularity Period,Object Name,Reliability,U_RRC_SETUP_SUCCESS_RATIO_DEN_NONE,U_RRC_SETUP_SUCCESS_RATIO_NUM_NONE
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3266B, CellID=32662",Reliable,274,274
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3266A, CellID=32661",Reliable,70,70
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4088G, CellID=40887",Reliable,82,79
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4088H, CellID=40888",Reliable,416,411
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4088I, CellID=40889",Reliable,173,173
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3912I, CellID=39129",Reliable,334,326
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3912H, CellID=39128",Reliable,215,214
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3912G, CellID=39127",Reliable,440,436
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3912F, CellID=39126",Reliable,267,267
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3912E, CellID=39125",Reliable,292,286
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3912D, CellID=39124",Reliable,588,577
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3912C, CellID=39123",Reliable,498,484
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3912B, CellID=39122",Reliable,409,402
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3912A, CellID=39121",Reliable,447,439
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4036G, CellID=40367",Reliable,220,220
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4036H, CellID=40368",Reliable,246,244
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4036I, CellID=40369",Reliable,153,153
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5191G, CellID=51917",Reliable,351,344
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5191H, CellID=51918",Reliable,140,140
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5191I, CellID=51919",Reliable,234,232
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4512I, CellID=45129",Reliable,158,158
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4512F, CellID=45126",Reliable,157,154
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4512C, CellID=45123",Reliable,201,200
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4512G, CellID=45127",Reliable,111,109
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4512H, CellID=45128",Reliable,90,90
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3460G, CellID=34607",Reliable,454,453
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3460H, CellID=34608",Reliable,217,214
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3460I, CellID=34609",Reliable,735,710
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3711D, CellID=37114",Reliable,895,866
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3711E, CellID=37115",Reliable,1063,1040
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3942D, CellID=39424",Reliable,87,85
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3942E, CellID=39425",Reliable,333,330
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4067D, CellID=40674",Reliable,21,21
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4067E, CellID=40675",Reliable,120,116
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4155D, CellID=41554",Reliable,270,265
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4155E, CellID=41555",Reliable,48,46
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3956G, CellID=39567",Reliable,231,230
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3956H, CellID=39568",Reliable,82,79
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3956I, CellID=39569",Reliable,324,320
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3812G, CellID=38127",Reliable,126,124
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3812H, CellID=38128",Reliable,95,95
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3812I, CellID=38129",Reliable,469,459
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4023I, CellID=40239",Reliable,101,100
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4023H, CellID=40238",Reliable,799,772
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4023G, CellID=40237",Reliable,80,79
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4166G, CellID=41667",Reliable,99,99
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4166H, CellID=41668",Reliable,982,953
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4166I, CellID=41669",Reliable,626,612
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3889G, CellID=38897",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3889H, CellID=38898",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3889I, CellID=38899",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4141G, CellID=41417",Reliable,370,367
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4141H, CellID=41418",Reliable,815,794
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4141I, CellID=41419",Reliable,190,189
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3012G, CellID=30127",Reliable,857,838
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3012H, CellID=30128",Reliable,658,649
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3121G, CellID=31217",Reliable,422,414
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3121H, CellID=31218",Reliable,331,327
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3173G, CellID=31737",Reliable,176,172
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3173H, CellID=31738",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3173I, CellID=31739",Reliable,341,340
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3191G, CellID=31917",Reliable,247,233
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3191H, CellID=31918",Reliable,135,129
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3191I, CellID=31919",Reliable,257,251
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4606G, CellID=46067",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4606H, CellID=46068",Reliable,17,17
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4606I, CellID=46069",Reliable,4,3
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3279G, CellID=32797",Reliable,87,83
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3279H, CellID=32798",Reliable,89,89
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3279I, CellID=32799",Reliable,281,277
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3003I, CellID=30039",Reliable,326,320
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3003H, CellID=30038",Reliable,249,246
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3003G, CellID=30037",Reliable,330,326
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3818G, CellID=38187",Reliable,223,218
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3818H, CellID=38188",Reliable,170,170
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3818I, CellID=38189",Reliable,619,595
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3338G, CellID=33387",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3338H, CellID=33388",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3338I, CellID=33389",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3711F, CellID=37116",Reliable,573,564
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3711C, CellID=37113",Reliable,538,520
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3012F, CellID=30126",Reliable,398,394
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3012C, CellID=30123",Reliable,672,657
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4216F, CellID=42166",Reliable,348,342
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4216C, CellID=42163",Reliable,724,713
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4034F, CellID=40346",Reliable,216,214
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4034C, CellID=40343",Reliable,578,575
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3012I, CellID=30129",Reliable,571,568
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3711I, CellID=37119",Reliable,393,390
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3711G, CellID=37117",Reliable,753,735
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3711H, CellID=37118",Reliable,717,696
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4379G, CellID=43797",Reliable,285,274
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4379D, CellID=43794",Reliable,316,309
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4379A, CellID=43791",Reliable,352,352
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3373G, CellID=33737",Reliable,549,537
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3373H, CellID=33738",Reliable,437,427
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3373I, CellID=33739",Reliable,348,337
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5135I, CellID=51359",Reliable,565,562
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5135H, CellID=51358",Reliable,420,414
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5135G, CellID=51357",Reliable,160,158
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5135F, CellID=51356",Reliable,494,491
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5135E, CellID=51355",Reliable,419,412
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5135D, CellID=51354",Reliable,148,148
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5135C, CellID=51353",Reliable,777,762
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5135B, CellID=51352",Reliable,605,590
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5135A, CellID=51351",Reliable,182,180
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5110I, CellID=51109",Reliable,852,837
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5110H, CellID=51108",Reliable,261,250
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5110G, CellID=51107",Reliable,848,840
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4394G, CellID=43947",Reliable,33,32
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4394H, CellID=43948",Reliable,429,419
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4394I, CellID=43949",Reliable,105,103
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3452G, CellID=34527",Reliable,223,218
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3452H, CellID=34528",Reliable,95,93
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3452I, CellID=34529",Reliable,138,137
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5138G, CellID=51387",Reliable,393,382
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5138H, CellID=51388",Reliable,230,225
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5138I, CellID=51389",Reliable,241,233
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3814I, CellID=38149",Reliable,798,770
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3814H, CellID=38148",Reliable,312,306
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3814G, CellID=38147",Reliable,349,343
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3814F, CellID=38146",Reliable,737,710
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3814E, CellID=38145",Reliable,384,381
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3814D, CellID=38144",Reliable,262,258
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3814C, CellID=38143",Reliable,1213,1166
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3814B, CellID=38142",Reliable,368,363
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3814A, CellID=38141",Reliable,341,337
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4128G, CellID=41287",Reliable,336,331
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4128H, CellID=41288",Reliable,331,322
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4128I, CellID=41289",Reliable,34,33
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3809H, CellID=38098",Reliable,267,263
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3809G, CellID=38097",Reliable,305,303
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3809E, CellID=38095",Reliable,366,365
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3809D, CellID=38094",Reliable,385,379
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3809B, CellID=38092",Reliable,277,274
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3809A, CellID=38091",Reliable,349,347
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4155G, CellID=41557",Reliable,362,352
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4155H, CellID=41558",Reliable,54,54
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3266I, CellID=32669",Reliable,370,365
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3266H, CellID=32668",Reliable,183,179
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3266G, CellID=32667",Reliable,42,42
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3599G, CellID=35997",Reliable,81,80
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3599H, CellID=35998",Reliable,223,213
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3599I, CellID=35999",Reliable,429,422
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4406C, CellID=44063",Reliable,302,299
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4406B, CellID=44062",Reliable,261,256
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4406A, CellID=44061",Reliable,212,212
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4513I, CellID=45139",Reliable,150,149
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4513H, CellID=45138",Reliable,137,135
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4513G, CellID=45137",Reliable,322,315
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4513F, CellID=45136",Reliable,164,163
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4513E, CellID=45135",Reliable,134,134
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4513D, CellID=45134",Reliable,284,282
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4513C, CellID=45133",Reliable,231,229
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4513B, CellID=45132",Reliable,191,186
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4513A, CellID=45131",Reliable,337,337
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3422H, CellID=34228",Reliable,374,358
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3422G, CellID=34227",Reliable,159,159
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3422E, CellID=34225",Reliable,256,244
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3422D, CellID=34224",Reliable,159,154
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3422B, CellID=34222",Reliable,244,238
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3422A, CellID=34221",Reliable,289,286
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3230G, CellID=32307",Reliable,470,468
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3230H, CellID=32308",Reliable,262,253
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3230I, CellID=32309",Reliable,316,315
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3615G, CellID=36157",Reliable,455,452
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3615H, CellID=36158",Reliable,194,192
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3615I, CellID=36159",Reliable,642,635
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4067G, CellID=40677",Reliable,26,26
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4067H, CellID=40678",Reliable,108,108
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4545F, CellID=45456",Reliable,105,105
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4545E, CellID=45455",Reliable,3,3
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4545D, CellID=45454",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4545C, CellID=45453",Reliable,136,134
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4545B, CellID=45452",Reliable,11,11
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4545A, CellID=45451",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5160G, CellID=51607",Reliable,342,340
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5160H, CellID=51608",Reliable,426,420
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5160I, CellID=51609",Reliable,635,628
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3617I, CellID=36179",Reliable,175,174
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3617H, CellID=36178",Reliable,136,132
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3617G, CellID=36177",Reliable,240,239
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3617F, CellID=36176",Reliable,228,216
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3617E, CellID=36175",Reliable,97,91
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3617D, CellID=36174",Reliable,153,150
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3617C, CellID=36173",Reliable,196,183
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3617A, CellID=36171",Reliable,177,172
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3617B, CellID=36172",Reliable,148,146
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4216I, CellID=42169",Reliable,613,608
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4216G, CellID=42167",Reliable,480,467
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4216H, CellID=42168",Reliable,195,195
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3090G, CellID=30907",Reliable,1450,1409
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3090H, CellID=30908",Reliable,597,592
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3090I, CellID=30909",Reliable,1353,1338
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3839G, CellID=38397",Reliable,460,452
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3839H, CellID=38398",Reliable,239,239
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4034I, CellID=40349",Reliable,341,337
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4034G, CellID=40347",Reliable,293,286
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4034H, CellID=40348",Reliable,647,629
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3229G, CellID=32297",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3229H, CellID=32298",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3229I, CellID=32299",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4022G, CellID=40227",Reliable,138,138
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4022H, CellID=40228",Reliable,165,162
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4022I, CellID=40229",Reliable,311,308
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4507I, CellID=45079",Reliable,35,35
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4507H, CellID=45078",Reliable,125,122
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4507G, CellID=45077",Reliable,83,82
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4507F, CellID=45076",Reliable,55,55
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4507E, CellID=45075",Reliable,109,105
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4507D, CellID=45074",Reliable,57,56
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4507C, CellID=45073",Reliable,75,74
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4507B, CellID=45072",Reliable,189,185
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4507A, CellID=45071",Reliable,88,85
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4148G, CellID=41487",Reliable,144,144
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4148H, CellID=41488",Reliable,142,142
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS4148I, CellID=41489",Reliable,403,398
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3029H, CellID=30298",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3029G, CellID=30297",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3029E, CellID=30295",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3029D, CellID=30294",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3029B, CellID=30292",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3029A, CellID=30291",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5020G, CellID=50207",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5020D, CellID=50204",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS5020A, CellID=50201",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3800F, CellID=38006",Reliable,4,4
2023-03-20 08:00,30,"RNCH-MC4-CNT/BSC6900UCell:Label=CS3800E, CellID=38005",Reliable,355,354
